Orders,Activity,Timestamp
990719,2,2019-10-08 13:38:51
990801,5,2019-10-08 13:48:30
990811,7,2019-10-08 14:03:17
990779,7,2019-10-08 14:06:35
990815,0,2019-10-08 14:11:45
990787,9,2019-10-08 14:15:34
990791,5,2019-10-08 14:19:21
990821,7,2019-10-08 14:20:53
990819,7,2019-10-08 14:24:55
990730,2,2019-10-08 14:42:23
990770,2,2019-10-08 14:42:23
990805,2,2019-10-08 14:42:23
990820,0,2019-10-08 14:54:33
990815,5,2019-10-08 14:59:55
990803,5,2019-10-08 15:05:08
990823,8,2019-10-08 15:07:43
990822,7,2019-10-08 15:17:00
990823,7,2019-10-08 15:26:04
990790,9,2019-10-08 15:26:37
990814,7,2019-10-08 15:27:22
990822,0,2019-10-08 15:31:08
990796,9,2019-10-08 15:31:28
990788,7,2019-10-08 15:55:11
990698,6,2019-10-08 15:55:18
990817,7,2019-10-08 16:07:28
990789,1,2019-10-08 16:07:28
990808,1,2019-10-08 16:07:28
990704,1,2019-10-08 16:07:28
990809,1,2019-10-08 16:07:28
990779,1,2019-10-08 16:07:28
990823,0,2019-10-08 16:08:16
990702,7,2019-10-08 16:11:59
990796,9,2019-10-08 16:14:38
990787,7,2019-10-08 16:16:08
990816,7,2019-10-08 16:17:10
990818,7,2019-10-08 16:28:26
990817,7,2019-10-08 16:33:34
990682,5,2019-10-08 16:34:53
990824,8,2019-10-08 16:35:13
990785,4,2019-10-08 16:36:57
990749,4,2019-10-08 16:36:57
990790,4,2019-10-08 16:36:57
990823,7,2019-10-08 16:40:01
990811,5,2019-10-08 16:58:50
990803,4,2019-10-08 17:05:57
990801,4,2019-10-08 17:05:57
990814,4,2019-10-08 17:05:57
990817,4,2019-10-08 17:05:57
990694,4,2019-10-08 17:05:57
990800,10,2019-10-08 17:14:07
990777,10,2019-10-08 17:14:07
990766,10,2019-10-08 17:14:07
990808,7,2019-10-08 17:19:41
990818,7,2019-10-08 17:38:40
990769,10,2019-10-08 17:46:40
990804,10,2019-10-08 17:46:40
990799,10,2019-10-08 17:46:40
990766,7,2019-10-08 17:51:11
990651,1,2019-10-08 17:51:11
990798,1,2019-10-08 17:51:11
990811,1,2019-10-08 17:51:11
990795,1,2019-10-08 17:51:11
990569,6,2019-10-08 17:55:08
990706,6,2019-10-08 18:00:15
990772,4,2019-10-08 18:13:34
990791,4,2019-10-08 18:13:34
990760,4,2019-10-08 18:13:34
990825,8,2019-10-08 18:30:14
990780,3,2019-10-08 18:31:32
990815,7,2019-10-08 18:35:01
990769,2,2019-10-08 19:11:08
990804,2,2019-10-08 19:11:08
990799,2,2019-10-08 19:11:08
990824,7,2019-10-08 19:12:29
990820,7,2019-10-08 19:21:13
990806,0,2019-10-08 19:31:58
990723,2,2019-10-08 19:40:18
990780,2,2019-10-08 19:40:18
990777,2,2019-10-08 19:40:18
990766,2,2019-10-08 19:40:18
990759,2,2019-10-08 19:40:18
990810,5,2019-10-08 19:44:12
990826,8,2019-10-08 21:10:17
990770,9,2019-10-08 21:40:27
990827,8,2019-10-09 03:19:36
990823,7,2019-10-09 08:14:02
990826,7,2019-10-09 08:28:17
990827,7,2019-10-09 08:42:29
990804,7,2019-10-09 09:09:11
990825,7,2019-10-09 09:10:26
990812,1,2019-10-09 09:10:26
990806,1,2019-10-09 09:10:26
990751,1,2019-10-09 09:10:26
990821,7,2019-10-09 09:11:29
990826,0,2019-10-09 09:34:52
990828,8,2019-10-09 09:41:21
990825,7,2019-10-09 09:45:00
990828,7,2019-10-09 09:46:20
990817,7,2019-10-09 09:55:08
990789,10,2019-10-09 10:12:48
990808,10,2019-10-09 10:12:48
990704,10,2019-10-09 10:12:48
990809,10,2019-10-09 10:12:48
990779,10,2019-10-09 10:12:48
990730,4,2019-10-09 10:16:48
990770,4,2019-10-09 10:16:48
990805,4,2019-10-09 10:16:48
990817,7,2019-10-09 10:17:38
990776,1,2019-10-09 10:17:38
990827,1,2019-10-09 10:17:38
990821,1,2019-10-09 10:17:38
990797,1,2019-10-09 10:17:38
990709,1,2019-10-09 10:17:38
990819,7,2019-10-09 10:24:37
990827,3,2019-10-09 10:24:43
990699,5,2019-10-09 10:26:39
990795,9,2019-10-09 10:26:44
990719,7,2019-10-09 10:28:17
990710,6,2019-10-09 10:31:55
990765,10,2019-10-09 10:35:34
990810,10,2019-10-09 10:35:34
990819,10,2019-10-09 10:35:34
990793,10,2019-10-09 10:35:34
990787,10,2019-10-09 10:35:34
990705,10,2019-10-09 10:35:34
990816,7,2019-10-09 10:38:58
990693,7,2019-10-09 10:44:14
990827,7,2019-10-09 10:47:00
990821,7,2019-10-09 10:48:30
990720,1,2019-10-09 10:48:30
990802,1,2019-10-09 10:48:30
990727,1,2019-10-09 10:48:30
990719,2,2019-10-09 10:53:14
990827,0,2019-10-09 11:11:19
990769,7,2019-10-09 11:38:26
990770,7,2019-10-09 11:41:49
990829,8,2019-10-09 11:42:29
990723,4,2019-10-09 11:50:26
990780,4,2019-10-09 11:50:26
990777,4,2019-10-09 11:50:26
990766,4,2019-10-09 11:50:26
990759,4,2019-10-09 11:50:26
990699,7,2019-10-09 11:56:19
990791,1,2019-10-09 11:56:19
990651,10,2019-10-09 12:12:56
990798,10,2019-10-09 12:12:56
990811,10,2019-10-09 12:12:56
990795,10,2019-10-09 12:12:56
990776,10,2019-10-09 12:13:44
990827,10,2019-10-09 12:13:44
990821,10,2019-10-09 12:13:44
990797,10,2019-10-09 12:13:44
990709,10,2019-10-09 12:13:44
990828,0,2019-10-09 12:27:14
990748,7,2019-10-09 12:34:21
990748,1,2019-10-09 12:34:21
990816,1,2019-10-09 12:34:21
990771,7,2019-10-09 12:42:37
990800,4,2019-10-09 13:03:38
990777,4,2019-10-09 13:03:38
990766,4,2019-10-09 13:03:38
990812,7,2019-10-09 13:04:54
990827,3,2019-10-09 13:23:25
990830,8,2019-10-09 13:44:46
990829,3,2019-10-09 13:46:03
990808,0,2019-10-09 13:54:22
990814,7,2019-10-09 14:15:54
990765,4,2019-10-09 14:18:54
990810,4,2019-10-09 14:18:54
990819,4,2019-10-09 14:18:54
990793,4,2019-10-09 14:18:54
990787,4,2019-10-09 14:18:54
990705,4,2019-10-09 14:18:54
990829,0,2019-10-09 14:26:15
990813,7,2019-10-09 14:36:51
990780,9,2019-10-09 14:40:02
990792,7,2019-10-09 14:46:25
990716,6,2019-10-09 14:53:25
990821,7,2019-10-09 14:54:24
990823,1,2019-10-09 14:54:24
990820,1,2019-10-09 14:54:24
990766,1,2019-10-09 14:54:24
990791,10,2019-10-09 15:04:44
990828,3,2019-10-09 15:05:05
990827,9,2019-10-09 15:14:07
990776,4,2019-10-09 15:18:22
990827,4,2019-10-09 15:18:22
990821,4,2019-10-09 15:18:22
990797,4,2019-10-09 15:18:22
990709,4,2019-10-09 15:18:22
990809,7,2019-10-09 15:18:36
990780,9,2019-10-09 15:27:50
990827,5,2019-10-09 15:29:16
990830,0,2019-10-09 15:29:56
990719,4,2019-10-09 15:31:08
990769,4,2019-10-09 15:35:18
990804,4,2019-10-09 15:35:18
990799,4,2019-10-09 15:35:18
990713,6,2019-10-09 15:37:26
990826,5,2019-10-09 15:43:00
990698,5,2019-10-09 15:43:37
990809,7,2019-10-09 15:47:28
990831,8,2019-10-09 15:49:19
990804,5,2019-10-09 15:52:35
990822,7,2019-10-09 15:54:19
990687,5,2019-10-09 16:16:44
990813,7,2019-10-09 16:29:22
990823,10,2019-10-09 17:01:37
990820,10,2019-10-09 17:01:37
990766,10,2019-10-09 17:01:37
990789,4,2019-10-09 17:02:45
990808,4,2019-10-09 17:02:45
990704,4,2019-10-09 17:02:45
990809,4,2019-10-09 17:02:45
990779,4,2019-10-09 17:02:45
990825,7,2019-10-09 17:05:35
990819,7,2019-10-09 17:07:44
990830,7,2019-10-09 17:08:30
990651,2,2019-10-09 17:19:22
990798,2,2019-10-09 17:19:22
990811,2,2019-10-09 17:19:22
990795,2,2019-10-09 17:19:22
990802,9,2019-10-09 17:39:58
990818,7,2019-10-09 17:45:25
990832,8,2019-10-09 17:58:25
990831,7,2019-10-09 18:12:16
990719,1,2019-10-09 18:12:16
990702,1,2019-10-09 18:12:16
990649,1,2019-10-09 18:12:16
990828,1,2019-10-09 18:12:16
990791,4,2019-10-09 18:19:34
990831,7,2019-10-09 18:21:40
990825,0,2019-10-09 19:12:26
990771,7,2019-10-09 19:15:56
990833,8,2019-10-09 20:34:50
990832,7,2019-10-09 20:46:07
990809,5,2019-10-09 21:14:59
990824,3,2019-10-09 22:24:40
990834,8,2019-10-10 00:46:54
990824,9,2019-10-10 08:35:10
990821,7,2019-10-10 08:40:12
990801,7,2019-10-10 08:47:58
990815,1,2019-10-10 08:47:58
990769,1,2019-10-10 08:47:58
990822,1,2019-10-10 08:47:58
990804,1,2019-10-10 08:47:58
990831,7,2019-10-10 08:51:54
990815,7,2019-10-10 08:58:30
990832,0,2019-10-10 08:58:59
990784,7,2019-10-10 09:12:03
990812,10,2019-10-10 09:23:18
990806,10,2019-10-10 09:23:18
990751,10,2019-10-10 09:23:18
990834,7,2019-10-10 09:35:35
990813,7,2019-10-10 09:39:43
990831,7,2019-10-10 09:40:59
990830,7,2019-10-10 09:48:29
990807,1,2019-10-10 09:48:29
990835,8,2019-10-10 09:53:23
990835,7,2019-10-10 09:59:15
990720,10,2019-10-10 10:12:11
990802,10,2019-10-10 10:12:11
990727,10,2019-10-10 10:12:11
990700,7,2019-10-10 10:14:57
990824,1,2019-10-10 10:14:57
990825,1,2019-10-10 10:14:57
990770,1,2019-10-10 10:14:57
990805,1,2019-10-10 10:14:57
990818,1,2019-10-10 10:14:57
990710,5,2019-10-10 10:21:49
990814,7,2019-10-10 10:30:10
990651,2,2019-10-10 10:56:40
990798,2,2019-10-10 10:56:40
990811,2,2019-10-10 10:56:40
990795,2,2019-10-10 10:56:40
990794,3,2019-10-10 11:01:22
990748,10,2019-10-10 11:02:56
990816,10,2019-10-10 11:02:56
990809,7,2019-10-10 11:08:48
990812,2,2019-10-10 11:33:01
990806,2,2019-10-10 11:33:01
990751,2,2019-10-10 11:33:01
990833,7,2019-10-10 11:43:31
990829,7,2019-10-10 11:47:47
990832,5,2019-10-10 11:49:15
990835,3,2019-10-10 11:49:24
990828,7,2019-10-10 11:50:16
990828,7,2019-10-10 11:56:28
990822,3,2019-10-10 11:59:14
990818,5,2019-10-10 12:02:18
990836,8,2019-10-10 12:06:33
990826,7,2019-10-10 12:33:36
990748,2,2019-10-10 12:39:51
990816,2,2019-10-10 12:39:51
990827,7,2019-10-10 12:40:49
990824,3,2019-10-10 12:56:21
990828,9,2019-10-10 12:58:54
990717,6,2019-10-10 13:05:56
990835,7,2019-10-10 13:16:35
990833,0,2019-10-10 13:27:28
990837,8,2019-10-10 13:32:54
990821,0,2019-10-10 13:42:57
990830,7,2019-10-10 13:48:42
990836,7,2019-10-10 13:51:03
990784,1,2019-10-10 13:51:03
990819,1,2019-10-10 13:51:03
990787,1,2019-10-10 13:51:03
990788,1,2019-10-10 13:51:03
990700,1,2019-10-10 13:51:03
990831,1,2019-10-10 13:51:03
990834,7,2019-10-10 14:02:11
990833,7,2019-10-10 14:37:24
990651,2,2019-10-10 15:01:29
990798,2,2019-10-10 15:01:29
990811,2,2019-10-10 15:01:29
990795,2,2019-10-10 15:01:29
990815,10,2019-10-10 15:05:01
990769,10,2019-10-10 15:05:01
990822,10,2019-10-10 15:05:01
990804,10,2019-10-10 15:05:01
990780,7,2019-10-10 15:08:05
990803,7,2019-10-10 15:08:15
990833,7,2019-10-10 15:21:53
990838,8,2019-10-10 15:25:35
990835,0,2019-10-10 15:31:05
990826,7,2019-10-10 15:33:19
990813,7,2019-10-10 15:41:45
990838,7,2019-10-10 15:47:28
990838,7,2019-10-10 15:51:08
990807,7,2019-10-10 15:57:40
990834,7,2019-10-10 15:59:44
990803,1,2019-10-10 15:59:44
990801,1,2019-10-10 15:59:44
990814,1,2019-10-10 15:59:44
990817,1,2019-10-10 15:59:44
990699,1,2019-10-10 15:59:44
990835,7,2019-10-10 16:02:37
990784,10,2019-10-10 16:07:54
990819,10,2019-10-10 16:07:54
990787,10,2019-10-10 16:07:54
990788,10,2019-10-10 16:07:54
990700,10,2019-10-10 16:07:54
990831,10,2019-10-10 16:07:54
990823,7,2019-10-10 16:20:29
990836,7,2019-10-10 16:25:07
990834,7,2019-10-10 16:26:20
990807,7,2019-10-10 16:28:27
990823,2,2019-10-10 16:33:07
990820,2,2019-10-10 16:33:07
990766,2,2019-10-10 16:33:07
990815,9,2019-10-10 16:37:20
990824,7,2019-10-10 16:59:58
990812,4,2019-10-10 17:06:02
990806,4,2019-10-10 17:06:02
990751,4,2019-10-10 17:06:02
990839,8,2019-10-10 17:10:58
990794,9,2019-10-10 17:13:24
990720,4,2019-10-10 17:19:42
990802,4,2019-10-10 17:19:42
990727,4,2019-10-10 17:19:42
990838,0,2019-10-10 17:23:09
990824,9,2019-10-10 17:25:27
990831,0,2019-10-10 17:27:53
990837,0,2019-10-10 17:30:33
990836,0,2019-10-10 17:31:12
990829,9,2019-10-10 17:37:20
990837,7,2019-10-10 17:39:05
990807,10,2019-10-10 17:51:33
990839,7,2019-10-10 18:35:28
990796,7,2019-10-10 18:38:59
990840,8,2019-10-10 18:41:43
990785,7,2019-10-10 18:50:07
990809,1,2019-10-10 18:50:07
990808,1,2019-10-10 18:50:07
990833,3,2019-10-10 19:02:52
990794,5,2019-10-10 20:00:25
990838,7,2019-10-10 20:55:52
990841,8,2019-10-10 21:44:44
990837,7,2019-10-10 21:44:50
990807,4,2019-10-10 22:26:08
990842,8,2019-10-11 06:46:18
990841,7,2019-10-11 08:45:19
990748,4,2019-10-11 08:45:48
990816,4,2019-10-11 08:45:48
990815,4,2019-10-11 08:57:28
990769,4,2019-10-11 08:57:28
990822,4,2019-10-11 08:57:28
990804,4,2019-10-11 08:57:28
990820,5,2019-10-11 09:18:44
990838,7,2019-10-11 09:29:34
990838,1,2019-10-11 09:29:34
990826,1,2019-10-11 09:29:34
990830,1,2019-10-11 09:29:34
990839,3,2019-10-11 09:32:23
990840,3,2019-10-11 09:33:45
990839,7,2019-10-11 09:36:05
990839,9,2019-10-11 09:36:10
990823,4,2019-10-11 09:52:02
990820,4,2019-10-11 09:52:02
990766,4,2019-10-11 09:52:02
990719,10,2019-10-11 10:01:32
990702,10,2019-10-11 10:01:32
990649,10,2019-10-11 10:01:32
990828,10,2019-10-11 10:01:32
990824,10,2019-10-11 10:05:11
990825,10,2019-10-11 10:05:11
990770,10,2019-10-11 10:05:11
990805,10,2019-10-11 10:05:11
990818,10,2019-10-11 10:05:11
990651,4,2019-10-11 10:08:54
990798,4,2019-10-11 10:08:54
990811,4,2019-10-11 10:08:54
990795,4,2019-10-11 10:08:54
990787,7,2019-10-11 10:14:44
990843,8,2019-10-11 10:28:43
990837,7,2019-10-11 10:29:44
990837,7,2019-10-11 10:31:19
990822,9,2019-10-11 10:36:01
990839,7,2019-10-11 10:45:12
990813,9,2019-10-11 10:48:06
990841,0,2019-10-11 10:59:35
990800,7,2019-10-11 11:01:17
990831,7,2019-10-11 11:07:55
990838,10,2019-10-11 11:17:47
990826,10,2019-10-11 11:17:47
990830,10,2019-10-11 11:17:47
990739,5,2019-10-11 11:23:06
990842,0,2019-10-11 11:39:25
990817,5,2019-10-11 11:43:13
990837,5,2019-10-11 11:53:52
990784,2,2019-10-11 11:59:21
990819,2,2019-10-11 11:59:21
990787,2,2019-10-11 11:59:21
990788,2,2019-10-11 11:59:21
990700,2,2019-10-11 11:59:21
990831,2,2019-10-11 11:59:21
990824,0,2019-10-11 11:59:31
990828,5,2019-10-11 12:05:18
990828,3,2019-10-11 12:11:28
990844,8,2019-10-11 12:17:14
990833,5,2019-10-11 12:23:05
990809,10,2019-10-11 12:47:19
990808,10,2019-10-11 12:47:19
990803,10,2019-10-11 12:49:32
990801,10,2019-10-11 12:49:32
990814,10,2019-10-11 12:49:32
990817,10,2019-10-11 12:49:32
990699,10,2019-10-11 12:49:32
990803,2,2019-10-11 12:51:10
990801,2,2019-10-11 12:51:10
990814,2,2019-10-11 12:51:10
990817,2,2019-10-11 12:51:10
990699,2,2019-10-11 12:51:10
990832,7,2019-10-11 12:57:11
990839,0,2019-10-11 13:05:06
990834,0,2019-10-11 13:51:27
990845,8,2019-10-11 13:54:15
990843,0,2019-10-11 14:01:20
990840,3,2019-10-11 14:09:26
990813,5,2019-10-11 14:19:11
990826,7,2019-10-11 14:28:25
990835,5,2019-10-11 14:30:26
990840,3,2019-10-11 14:39:38
990784,4,2019-10-11 15:13:13
990819,4,2019-10-11 15:13:13
990787,4,2019-10-11 15:13:13
990788,4,2019-10-11 15:13:13
990700,4,2019-10-11 15:13:13
990831,4,2019-10-11 15:13:13
990842,7,2019-10-11 15:26:20
990693,1,2019-10-11 15:26:20
990792,1,2019-10-11 15:26:20
990844,0,2019-10-11 15:41:09
990831,7,2019-10-11 15:41:12
990840,0,2019-10-11 15:54:23
990785,7,2019-10-11 16:05:20
990834,1,2019-10-11 16:05:20
990842,1,2019-10-11 16:05:20
990827,1,2019-10-11 16:05:20
990821,1,2019-10-11 16:05:20
990846,8,2019-10-11 16:08:17
990837,7,2019-10-11 16:08:18
990824,4,2019-10-11 16:29:26
990825,4,2019-10-11 16:29:26
990770,4,2019-10-11 16:29:26
990805,4,2019-10-11 16:29:26
990818,4,2019-10-11 16:29:26
990839,7,2019-10-11 16:43:59
990834,7,2019-10-11 16:44:24
990844,3,2019-10-11 17:00:31
990847,8,2019-10-11 17:36:22
990835,7,2019-10-11 17:54:19
990822,7,2019-10-11 18:14:28
990843,7,2019-10-11 18:27:47
990838,4,2019-10-11 18:55:30
990826,4,2019-10-11 18:55:30
990830,4,2019-10-11 18:55:30
990845,0,2019-10-11 19:15:14
990848,8,2019-10-11 19:32:31
990824,7,2019-10-11 21:39:27
990819,5,2019-10-11 21:56:51
990849,8,2019-10-11 22:44:37
990771,1,2019-10-12 01:00:00
990850,8,2019-10-12 19:27:36
990727,6,2019-10-13 09:27:54
990732,6,2019-10-13 14:03:57
990607,6,2019-10-13 15:54:20
990731,6,2019-10-13 16:55:58
990851,8,2019-10-13 19:43:00
990846,3,2019-10-14 08:24:12
990836,5,2019-10-14 08:40:02
990852,8,2019-10-14 09:25:41
990828,9,2019-10-14 09:30:11
990803,2,2019-10-14 09:36:01
990801,2,2019-10-14 09:36:01
990814,2,2019-10-14 09:36:01
990817,2,2019-10-14 09:36:01
990699,2,2019-10-14 09:36:01
990831,7,2019-10-14 09:44:16
990634,5,2019-10-14 09:49:39
990847,7,2019-10-14 09:53:17
990848,7,2019-10-14 10:16:26
990693,10,2019-10-14 10:50:53
990792,10,2019-10-14 10:50:53
990846,0,2019-10-14 10:57:50
990840,9,2019-10-14 11:02:38
990719,2,2019-10-14 11:03:42
990702,2,2019-10-14 11:03:42
990649,2,2019-10-14 11:03:42
990828,2,2019-10-14 11:03:42
990851,0,2019-10-14 11:10:08
990853,8,2019-10-14 11:11:09
990800,7,2019-10-14 11:55:19
990841,7,2019-10-14 11:56:40
990812,1,2019-10-14 11:56:40
990813,1,2019-10-14 11:56:40
990848,7,2019-10-14 11:57:37
990777,7,2019-10-14 11:59:09
990826,7,2019-10-14 12:01:52
990850,0,2019-10-14 12:03:56
990834,10,2019-10-14 12:05:10
990842,10,2019-10-14 12:05:10
990827,10,2019-10-14 12:05:10
990821,10,2019-10-14 12:05:10
990843,3,2019-10-14 12:14:05
990848,0,2019-10-14 12:15:11
990854,8,2019-10-14 12:42:06
990799,7,2019-10-14 12:53:55
990771,10,2019-10-14 12:54:27
990693,4,2019-10-14 12:54:49
990792,4,2019-10-14 12:54:49
990844,3,2019-10-14 12:55:50
990830,5,2019-10-14 12:59:23
990833,7,2019-10-14 13:02:40
990823,1,2019-10-14 13:02:40
990800,1,2019-10-14 13:02:40
990780,1,2019-10-14 13:02:40
990832,1,2019-10-14 13:02:40
990777,1,2019-10-14 13:02:40
990829,1,2019-10-14 13:02:40
990848,7,2019-10-14 13:12:36
990809,2,2019-10-14 13:35:06
990808,2,2019-10-14 13:35:06
990803,4,2019-10-14 13:49:40
990801,4,2019-10-14 13:49:40
990814,4,2019-10-14 13:49:40
990817,4,2019-10-14 13:49:40
990699,4,2019-10-14 13:49:40
990780,7,2019-10-14 14:22:10
990852,0,2019-10-14 14:23:34
990836,7,2019-10-14 14:30:22
990847,7,2019-10-14 14:31:28
990740,6,2019-10-14 14:32:44
990855,8,2019-10-14 14:43:59
990809,2,2019-10-14 14:53:36
990808,2,2019-10-14 14:53:36
990853,7,2019-10-14 15:01:27
990758,7,2019-10-14 15:03:37
990741,6,2019-10-14 15:04:31
990843,9,2019-10-14 15:05:09
990847,0,2019-10-14 15:10:49
990841,5,2019-10-14 15:26:31
990816,7,2019-10-14 15:31:14
990851,7,2019-10-14 15:51:46
990815,1,2019-10-14 15:51:46
990822,1,2019-10-14 15:51:46
990836,1,2019-10-14 15:51:46
990799,1,2019-10-14 15:51:46
990853,7,2019-10-14 16:01:08
990601,6,2019-10-14 16:08:20
990834,5,2019-10-14 16:10:18
990770,5,2019-10-14 16:26:56
990830,7,2019-10-14 16:30:03
990809,4,2019-10-14 16:35:52
990808,4,2019-10-14 16:35:52
990734,6,2019-10-14 16:40:50
990856,8,2019-10-14 16:47:46
990837,7,2019-10-14 16:48:10
990855,7,2019-10-14 16:49:27
990843,5,2019-10-14 17:11:24
990849,0,2019-10-14 17:15:18
990852,7,2019-10-14 17:20:10
990840,7,2019-10-14 17:24:37
990841,1,2019-10-14 17:24:37
990758,1,2019-10-14 17:24:37
990835,1,2019-10-14 17:24:37
990843,3,2019-10-14 17:27:52
990849,7,2019-10-14 17:38:21
990828,7,2019-10-14 17:47:19
990834,4,2019-10-14 17:49:52
990842,4,2019-10-14 17:49:52
990827,4,2019-10-14 17:49:52
990821,4,2019-10-14 17:49:52
990849,7,2019-10-14 17:54:16
990839,7,2019-10-14 18:06:36
990795,7,2019-10-14 18:10:45
990835,9,2019-10-14 18:20:09
990841,7,2019-10-14 18:35:38
990857,8,2019-10-14 18:55:19
990854,7,2019-10-14 19:08:49
990833,1,2019-10-14 19:08:49
990816,1,2019-10-14 19:08:49
990785,1,2019-10-14 19:08:49
990841,10,2019-10-14 19:15:19
990758,10,2019-10-14 19:15:19
990835,10,2019-10-14 19:15:19
990858,8,2019-10-14 22:25:32
990853,7,2019-10-15 08:16:48
990841,4,2019-10-15 08:35:11
990758,4,2019-10-15 08:35:11
990835,4,2019-10-15 08:35:11
990859,8,2019-10-15 08:42:39
990847,7,2019-10-15 08:49:46
990793,5,2019-10-15 08:56:41
990857,0,2019-10-15 09:09:10
990848,7,2019-10-15 09:17:51
990854,7,2019-10-15 09:32:09
990719,4,2019-10-15 10:01:18
990702,4,2019-10-15 10:01:18
990649,4,2019-10-15 10:01:18
990828,4,2019-10-15 10:01:18
990853,7,2019-10-15 10:06:39
990838,7,2019-10-15 10:27:13
990812,10,2019-10-15 10:36:46
990813,10,2019-10-15 10:36:46
990823,10,2019-10-15 10:37:16
990800,10,2019-10-15 10:37:16
990780,10,2019-10-15 10:37:16
990832,10,2019-10-15 10:37:16
990777,10,2019-10-15 10:37:16
990829,10,2019-10-15 10:37:16
990860,8,2019-10-15 10:53:45
990732,5,2019-10-15 10:55:13
990858,0,2019-10-15 11:09:39
990846,9,2019-10-15 11:15:23
990859,0,2019-10-15 11:26:45
990855,7,2019-10-15 11:28:31
990852,1,2019-10-15 11:28:31
990840,1,2019-10-15 11:28:31
990828,1,2019-10-15 11:28:31
990856,0,2019-10-15 11:30:36
990784,7,2019-10-15 11:31:01
990790,7,2019-10-15 11:34:39
990815,7,2019-10-15 11:36:31
990859,7,2019-10-15 11:53:47
990838,7,2019-10-15 11:55:59
990796,1,2019-10-15 11:55:59
990807,1,2019-10-15 11:55:59
990838,5,2019-10-15 12:03:31
990842,7,2019-10-15 12:03:56
990833,10,2019-10-15 12:07:19
990816,10,2019-10-15 12:07:19
990785,10,2019-10-15 12:07:19
990845,7,2019-10-15 12:10:56
990840,7,2019-10-15 12:11:29
990824,1,2019-10-15 12:11:29
990853,1,2019-10-15 12:11:29
990853,0,2019-10-15 12:20:51
990823,4,2019-10-15 12:36:48
990800,4,2019-10-15 12:36:48
990780,4,2019-10-15 12:36:48
990832,4,2019-10-15 12:36:48
990777,4,2019-10-15 12:36:48
990829,4,2019-10-15 12:36:48
990860,7,2019-10-15 12:46:13
990825,7,2019-10-15 13:04:23
990861,8,2019-10-15 13:07:18
990824,10,2019-10-15 13:23:02
990853,10,2019-10-15 13:23:02
990839,5,2019-10-15 13:37:51
990856,7,2019-10-15 13:47:02
990858,7,2019-10-15 13:47:25
990850,7,2019-10-15 13:53:04
990815,10,2019-10-15 14:21:35
990822,10,2019-10-15 14:21:35
990836,10,2019-10-15 14:21:35
990799,10,2019-10-15 14:21:35
990861,7,2019-10-15 14:28:21
990784,1,2019-10-15 14:28:21
990787,1,2019-10-15 14:28:21
990854,1,2019-10-15 14:28:21
990837,1,2019-10-15 14:28:21
990831,1,2019-10-15 14:28:21
990771,4,2019-10-15 14:29:22
990731,5,2019-10-15 14:30:00
990862,8,2019-10-15 14:34:23
990833,9,2019-10-15 14:47:50
990833,3,2019-10-15 15:02:37
990844,9,2019-10-15 15:03:02
990841,7,2019-10-15 15:03:29
990796,10,2019-10-15 15:11:02
990807,10,2019-10-15 15:11:02
990860,0,2019-10-15 15:15:29
990845,7,2019-10-15 15:27:16
990854,0,2019-10-15 15:27:32
990812,2,2019-10-15 15:45:29
990813,2,2019-10-15 15:45:29
990741,5,2019-10-15 15:47:31
990812,2,2019-10-15 15:53:27
990813,2,2019-10-15 15:53:27
990862,3,2019-10-15 16:04:50
990824,4,2019-10-15 16:05:54
990853,4,2019-10-15 16:05:54
990833,9,2019-10-15 16:10:47
990843,9,2019-10-15 16:12:35
990833,4,2019-10-15 16:14:38
990816,4,2019-10-15 16:14:38
990785,4,2019-10-15 16:14:38
990861,3,2019-10-15 16:16:55
990853,7,2019-10-15 16:17:54
990849,7,2019-10-15 16:27:56
990863,8,2019-10-15 16:28:34
990796,4,2019-10-15 16:29:10
990807,4,2019-10-15 16:29:10
990862,7,2019-10-15 16:29:54
990805,5,2019-10-15 16:34:09
990740,7,2019-10-15 16:42:27
990861,9,2019-10-15 16:43:39
990842,5,2019-10-15 16:50:53
990815,4,2019-10-15 17:03:19
990822,4,2019-10-15 17:03:19
990836,4,2019-10-15 17:03:19
990799,4,2019-10-15 17:03:19
990857,7,2019-10-15 17:30:13
990853,7,2019-10-15 17:31:28
990856,7,2019-10-15 17:34:44
990862,7,2019-10-15 17:38:46
990862,0,2019-10-15 17:53:37
990835,3,2019-10-15 18:10:00
990860,7,2019-10-15 18:13:40
990864,8,2019-10-15 18:16:55
990862,7,2019-10-15 18:22:54
990860,7,2019-10-15 18:23:46
990845,1,2019-10-15 18:23:46
990839,1,2019-10-15 18:23:46
990852,10,2019-10-15 18:26:59
990840,10,2019-10-15 18:26:59
990828,10,2019-10-15 18:26:59
990846,7,2019-10-15 18:28:35
990845,10,2019-10-15 18:47:16
990839,10,2019-10-15 18:47:16
990865,8,2019-10-15 20:30:20
990833,7,2019-10-15 22:04:31
990849,5,2019-10-15 22:05:32
990866,8,2019-10-16 00:19:54
990851,7,2019-10-16 08:44:48
990863,7,2019-10-16 09:21:20
990852,2,2019-10-16 09:22:42
990840,2,2019-10-16 09:22:42
990828,2,2019-10-16 09:22:42
990867,8,2019-10-16 09:23:41
990846,7,2019-10-16 09:33:06
990798,7,2019-10-16 09:42:55
990866,7,2019-10-16 09:47:51
990830,1,2019-10-16 09:47:51
990838,1,2019-10-16 09:47:51
990826,1,2019-10-16 09:47:51
