,Case_ID,Activity,Timestamp,Items,Customers,Orders,Amount_Items,Amount_Orders,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_G,Act_H,Act_I,Act_J,Cust_a,Cust_b,Cust_c,Cust_d,Cust_e,Cust_f,Cust_g,Cust_h,Cust_i,Cust_j,Cust_k,Cust_l,Cust_m,Cust_n,Cust_o,Cust_p,Cust_q,Next_Act_!,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Activity,Position,Trace_Len
1313,660582,J,2019-10-29 15:27:25,"['883653', '883719', '883647', '883645', '883260', '883646', '883649', '883654', '883644']",k,"['990908', '990813', '990925', '990910']",9,4,97625,103312,55645,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1314,660583,G,2019-10-28 13:00:58,"['883408', '883710', '883564', '883711']",g,"['990887', '990923', '990846']",4,3,0,0,46858,0,83582,18467.0,18467.0,65325.0,0.0,65115.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1315,660583,H,2019-10-28 18:08:45,"['883408', '883710', '883564', '883711']",g,"['990887', '990923', '990846']",4,3,18467,18467,65325,0,65115,50454.0,68921.0,29379.0,1.0,14661.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1316,660583,I,2019-10-29 08:09:39,"['883408', '883710', '883564', '883711']",g,"['990887', '990923', '990846']",4,3,50454,68921,29379,1,14661,14661.0,83582.0,44040.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1317,660583,J,2019-10-29 12:14:00,"['883408', '883710', '883564', '883711']",g,"['990887', '990923', '990846']",4,3,14661,83582,44040,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
1318,660584,G,2019-10-28 14:54:27,"['883626', '883345', '883675', '883623', '883621', '883178', '883625', '883451']",o,"['990902', '990858', '990790', '990833', '990915']",8,5,0,0,53667,0,62633,18461.0,18461.0,72128.0,0.0,44172.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1319,660584,H,2019-10-28 20:02:08,"['883626', '883345', '883675', '883623', '883621', '883178', '883625', '883451']",o,"['990902', '990858', '990790', '990833', '990915']",8,5,18461,18461,72128,0,44172,44172.0,62633.0,29900.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1320,660584,J,2019-10-29 08:18:20,"['883626', '883345', '883675', '883623', '883621', '883178', '883625', '883451']",o,"['990902', '990858', '990790', '990833', '990915']",8,5,44172,62633,29900,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1321,660585,G,2019-10-28 17:28:09,"['883481', '883665', '883660', '883662', '883666', '883661', '883664', '883602']",h,"['990866', '990912', '990896']",8,3,0,0,62889,0,156695,59227.0,59227.0,35716.0,1.0,97468.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1322,660585,H,2019-10-29 09:55:16,"['883481', '883665', '883660', '883662', '883666', '883661', '883664', '883602']",h,"['990866', '990912', '990896']",8,3,59227,59227,35716,1,97468,97468.0,156695.0,46784.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1323,660585,J,2019-10-30 12:59:44,"['883481', '883665', '883660', '883662', '883666', '883661', '883664', '883602']",h,"['990866', '990912', '990896']",8,3,97468,156695,46784,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1324,660586,G,2019-10-29 09:41:14,"['883560', '883671', '883722', '883672']",a,"['990926', '990914', '990886']",4,3,0,0,34874,1,85696,19.0,19.0,34893.0,1.0,85677.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1325,660586,H,2019-10-29 09:41:33,"['883560', '883671', '883722', '883672']",a,"['990926', '990914', '990886']",4,3,19,19,34893,1,85677,85677.0,85696.0,34170.0,2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1326,660586,J,2019-10-30 09:29:30,"['883560', '883671', '883722', '883672']",a,"['990926', '990914', '990886']",4,3,85677,85696,34170,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1327,660588,G,2019-10-29 10:47:56,"['883532', '883694', '883737', '883724', '883693']",j,"['990931', '990919', '990879', '990927']",5,4,0,0,38876,1,25821,23222.0,23222.0,62098.0,1.0,2599.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1328,660588,H,2019-10-29 17:14:58,"['883532', '883694', '883737', '883724', '883693']",j,"['990931', '990919', '990879', '990927']",5,4,23222,23222,62098,1,2599,2599.0,25821.0,64697.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1329,660588,J,2019-10-29 17:58:17,"['883532', '883694', '883737', '883724', '883693']",j,"['990931', '990919', '990879', '990927']",5,4,2599,25821,64697,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1330,660589,G,2019-10-29 14:43:21,"['883605', '883545', '883667', '883668']",c,"['990913', '990883', '990897']",4,3,0,0,53001,1,86717,65661.0,65661.0,32262.0,2.0,21056.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1331,660589,H,2019-10-30 08:57:42,"['883605', '883545', '883667', '883668']",c,"['990913', '990883', '990897']",4,3,65661,65661,32262,2,21056,21056.0,86717.0,53318.0,2.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1332,660589,J,2019-10-30 14:48:38,"['883605', '883545', '883667', '883668']",c,"['990913', '990883', '990897']",4,3,21056,86717,53318,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1333,660590,G,2019-10-29 15:53:55,"['883728', '883702', '883706', '883707', '883616', '882931', '883701']",m,"['990921', '990723', '990929', '990900', '990922']",7,5,0,0,57235,1,79659,62813.0,62813.0,33648.0,2.0,16846.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1334,660590,H,2019-10-30 09:20:48,"['883728', '883702', '883706', '883707', '883616', '882931', '883701']",m,"['990921', '990723', '990929', '990900', '990922']",7,5,62813,62813,33648,2,16846,16846.0,79659.0,50494.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1335,660590,J,2019-10-30 14:01:34,"['883728', '883702', '883706', '883707', '883616', '882931', '883701']",m,"['990921', '990723', '990929', '990900', '990922']",7,5,16846,79659,50494,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1336,660591,G,2019-10-29 16:58:10,"['883687', '883690', '883689', '883688']",d,['990918'],4,1,0,0,61090,1,165902,85039.0,85039.0,59729.0,2.0,80863.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1337,660591,H,2019-10-30 16:35:29,"['883687', '883690', '883689', '883688']",d,['990918'],4,1,85039,85039,59729,2,80863,80863.0,165902.0,54192.0,3.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1338,660591,J,2019-10-31 15:03:12,"['883687', '883690', '883689', '883688']",d,['990918'],4,1,80863,165902,54192,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1339,660592,G,2019-10-29 17:59:56,"['883699', '883697', '883700', '883749', '883696', '883755', '883752', '883753', '883754']",i,"['990920', '990935']",9,2,0,0,64796,1,90772,85654.0,85654.0,64050.0,2.0,5118.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1340,660592,H,2019-10-30 17:47:30,"['883699', '883697', '883700', '883749', '883696', '883755', '883752', '883753', '883754']",i,"['990920', '990935']",9,2,85654,85654,64050,2,5118,5118.0,90772.0,69168.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1341,660592,J,2019-10-30 19:12:48,"['883699', '883697', '883700', '883749', '883696', '883755', '883752', '883753', '883754']",i,"['990920', '990935']",9,2,5118,90772,69168,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1342,660594,G,2019-10-30 11:56:36,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']",9,2,0,0,42996,2,81682,15371.0,15371.0,58367.0,2.0,66311.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1343,660594,H,2019-10-30 16:12:47,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']",9,2,15371,15371,58367,2,66311,66311.0,81682.0,38278.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1344,660594,J,2019-10-31 10:37:58,"['883715', '883716', '883714', '883756', '883758', '883712', '883713', '883760', '883717']",b,"['990924', '990936']",9,2,66311,81682,38278,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1345,660595,G,2019-10-30 14:23:05,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']",3,3,0,0,51785,2,102302,5907.0,5907.0,57692.0,2.0,96395.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1346,660595,H,2019-10-30 16:01:32,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']",3,3,5907,5907,57692,2,96395,96395.0,102302.0,67687.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1347,660595,J,2019-10-31 18:48:07,"['883473', '883587', '883681']",f,"['990916', '990892', '990865']",3,3,96395,102302,67687,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1348,660596,G,2019-10-30 15:30:43,"['883744', '883741', '883742']",e,['990933'],3,1,0,0,55843,2,64847,1318.0,1318.0,57161.0,2.0,63529.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1349,660596,H,2019-10-30 15:52:41,"['883744', '883741', '883742']",e,['990933'],3,1,1318,1318,57161,2,63529,63529.0,64847.0,34290.0,3.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1350,660596,J,2019-10-31 09:31:30,"['883744', '883741', '883742']",e,['990933'],3,1,63529,64847,34290,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1351,660597,G,2019-10-30 15:53:58,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']",6,4,0,0,57238,2,91605,173.0,173.0,57411.0,2.0,91432.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1352,660597,H,2019-10-30 15:56:51,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']",6,4,173,173,57411,2,91432,91432.0,91605.0,62443.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1353,660597,J,2019-10-31 17:20:43,"['883771', '883113', '883641', '883765', '883769', '883764']",p,"['990772', '990907', '990938', '990940']",6,4,91432,91605,62443,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1354,660598,G,2019-10-30 17:13:56,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']",16,5,0,0,62036,2,426829,82758.0,82758.0,58394.0,3.0,344071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
1355,660598,H,2019-10-31 16:13:14,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']",16,5,82758,82758,58394,3,344071,81974.0,164732.0,53968.0,4.0,262097.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
1356,660598,I,2019-11-01 14:59:28,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']",16,5,81974,164732,53968,4,262097,257934.0,422666.0,52702.0,0.0,4163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,3,5
1357,660598,I,2019-11-04 14:38:22,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']",16,5,257934,422666,52702,0,4163,4163.0,426829.0,56865.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,4,5
1358,660598,J,2019-11-04 15:47:45,"['883748', '883782', '883779', '883780', '883773', '883775', '883781', '883778', '883747', '883721', '883720', '883740', '883718', '883776', '883655', '883745']",k,"['990934', '990941', '990925', '990932', '990910']",16,5,4163,426829,56865,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,5,5
1359,660599,G,2019-10-31 11:28:12,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,0,0,41292,3,352271,26893.0,26893.0,68185.0,3.0,325378.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,6
1360,660599,H,2019-10-31 18:56:25,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,26893,26893,68185,3,325378,52644.0,79537.0,34429.0,4.0,272734.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,6
1361,660599,I,2019-11-01 09:33:49,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,52644,79537,34429,4,272734,18287.0,97824.0,52716.0,4.0,254447.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,3,6
1362,660599,I,2019-11-01 14:38:36,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,18287,97824,52716,4,254447,239195.0,337019.0,32711.0,0.0,15252.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,4,6
1363,660599,I,2019-11-04 09:05:11,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,239195,337019,32711,0,15252,15252.0,352271.0,47963.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,5,6
1364,660599,J,2019-11-04 13:19:23,"['883810', '883062', '883819']",o,"['990952', '990757', '990949']",3,3,15252,352271,47963,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,6,6
1365,660600,G,2019-10-31 12:31:54,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']",4,3,0,0,45114,3,81543,26544.0,26544.0,71658.0,3.0,54999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1366,660600,H,2019-10-31 19:54:18,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']",4,3,26544,26544,71658,3,54999,54999.0,81543.0,40257.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1367,660600,J,2019-11-01 11:10:57,"['883692', '883803', '883736', '883695']",j,"['990931', '990919', '990947']",4,3,54999,81543,40257,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1368,660602,G,2019-10-31 15:16:06,['883053'],q,['990754'],1,1,0,0,54966,3,73753,1984.0,1984.0,56950.0,3.0,71769.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,H,1,3
1369,660602,H,2019-10-31 15:49:10,['883053'],q,['990754'],1,1,1984,1984,56950,3,71769,71769.0,73753.0,42319.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,J,2,3
1370,660602,J,2019-11-01 11:45:19,['883053'],q,['990754'],1,1,71769,73753,42319,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1371,660603,G,2019-10-31 15:29:29,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']",16,8,0,0,55769,3,82350,67241.0,67241.0,36610.0,4.0,15109.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1372,660603,H,2019-11-01 10:10:10,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']",16,8,67241,67241,36610,4,15109,15109.0,82350.0,51719.0,4.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1373,660603,J,2019-11-01 14:21:59,"['883799', '883831', '883792', '883673', '883800', '883806', '883795', '883723', '883791', '883796', '883817', '883789', '883790', '883309', '883794', '883807']",a,"['990944', '990824', '990954', '990948', '990926', '990951', '990946', '990914']",16,8,15109,82350,51719,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1374,660605,G,2019-11-01 12:28:45,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']",10,6,0,0,44925,4,247089,15867.0,15867.0,60792.0,4.0,231222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1375,660605,H,2019-11-01 16:53:12,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']",10,6,15867,15867,60792,4,231222,231222.0,247089.0,32814.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1376,660605,J,2019-11-04 09:06:54,"['883761', '883815', '883704', '883612', '883814', '883615', '883705', '883708', '883727', '883729']",m,"['990921', '990929', '990937', '990950', '990900', '990922']",10,6,231222,247089,32814,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1377,660606,G,2019-11-01 16:09:15,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']",3,3,0,0,58155,4,341371,321942.0,321942.0,34497.0,1.0,19429.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1378,660606,H,2019-11-05 09:34:57,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']",3,3,321942,321942,34497,1,19429,19429.0,341371.0,53926.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1379,660606,J,2019-11-05 14:58:46,"['883726', '883601', '883663']",h,"['990896', '990912', '990928']",3,3,19429,341371,53926,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1380,660610,G,2019-11-04 10:27:55,"['883517', '883766']",l,"['990939', '990878']",2,2,0,0,37675,0,7778,726.0,726.0,38401.0,0.0,7052.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1381,660610,H,2019-11-04 10:40:01,"['883517', '883766']",l,"['990939', '990878']",2,2,726,726,38401,0,7052,7052.0,7778.0,45453.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1382,660610,J,2019-11-04 12:37:33,"['883517', '883766']",l,"['990939', '990878']",2,2,7052,7778,45453,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1383,660611,G,2019-11-04 11:10:21,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']",10,4,0,0,40221,0,88487,21307.0,21307.0,61528.0,0.0,67180.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1384,660611,H,2019-11-04 17:05:28,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']",10,4,21307,21307,61528,0,67180,67180.0,88487.0,42308.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1385,660611,J,2019-11-05 11:45:08,"['883825', '883827', '883763', '883768', '883860', '883824', '883859', '883857', '883770', '883828']",p,"['990938', '990953', '990962', '990940']",10,4,67180,88487,42308,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1386,660614,G,2019-11-04 17:42:01,"['883823', '883822', '883674']",o,"['990952', '990915']",3,2,0,0,63721,0,143034,102552.0,102552.0,79873.0,1.0,40482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1387,660614,H,2019-11-05 22:11:13,"['883823', '883822', '883674']",o,"['990952', '990915']",3,2,102552,102552,79873,1,40482,40482.0,143034.0,33955.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1388,660614,J,2019-11-06 09:25:55,"['883823', '883822', '883674']",o,"['990952', '990915']",3,2,40482,143034,33955,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
1389,660615,G,2019-11-04 18:22:29,"['883818', '883797', '883883', '883888', '883885', '883802', '883793', '883887', '883884']",a,"['990944', '990951', '990946', '990966']",9,4,0,0,66149,0,138740,694.0,694.0,66843.0,0.0,138046.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1390,660615,H,2019-11-04 18:34:03,"['883818', '883797', '883883', '883888', '883885', '883802', '883793', '883887', '883884']",a,"['990944', '990951', '990946', '990966']",9,4,694,694,66843,0,138046,138046.0,138740.0,32089.0,2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
