,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Act_E,Act_F,Act_G,Act_H,Act_I,Act_J,Act_K,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Act_E,Next_Act_F,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Act_K,Next_Activity,Position,Trace_Len
8322,990734,B,2019-09-25 11:02:04,65254,156229,39724,2,1911107,12706.0,168935.0,52430.0,2.0,1898401.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,4,12
8323,990734,G,2019-09-25 14:33:50,12706,168935,52430,2,1898401,93739.0,262674.0,59769.0,3.0,1804662.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,5,12
8324,990734,H,2019-09-26 16:36:09,93739,262674,59769,3,1804662,18031.0,280705.0,77800.0,3.0,1786631.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,6,12
8325,990734,I,2019-09-26 21:36:40,18031,280705,77800,3,1786631,66106.0,346811.0,57506.0,4.0,1720525.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,7,12
8326,990734,I,2019-09-27 15:58:26,66106,346811,57506,4,1720525,236350.0,583161.0,34656.0,0.0,1484175.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,8,12
8327,990734,I,2019-09-30 09:37:36,236350,583161,34656,0,1484175,12230.0,595391.0,46886.0,0.0,1471945.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,9,12
8328,990734,J,2019-09-30 13:01:26,12230,595391,46886,0,1471945,1222764.0,1818155.0,60050.0,0.0,249181.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K,10,12
8329,990734,K,2019-10-14 16:40:50,1222764,1818155,60050,0,249181,249181.0,2067336.0,50031.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,11,12
8330,990734,F,2019-10-17 13:53:51,249181,2067336,50031,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,12,12
8331,990736,A,2019-09-23 19:32:22,0,0,70342,0,761754,59705.0,59705.0,43647.0,1.0,702049.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,1,8
8332,990736,C,2019-09-24 12:07:27,59705,59705,43647,1,702049,11549.0,71254.0,55196.0,1.0,690500.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,8
8333,990736,B,2019-09-24 15:19:56,11549,71254,55196,1,690500,2125.0,73379.0,57321.0,1.0,688375.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,8
8334,990736,B,2019-09-24 15:55:21,2125,73379,57321,1,688375,85687.0,159066.0,56608.0,2.0,602688.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,4,8
8335,990736,G,2019-09-25 15:43:28,85687,159066,56608,2,602688,4780.0,163846.0,61388.0,2.0,597908.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,5,8
8336,990736,H,2019-09-25 17:03:08,4780,163846,61388,2,597908,64998.0,228844.0,39986.0,3.0,532910.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,6,8
8337,990736,J,2019-09-26 11:06:26,64998,228844,39986,3,532910,532910.0,761754.0,54496.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,7,8
8338,990736,F,2019-10-02 15:08:16,532910,761754,54496,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,8,8
8339,990737,A,2019-09-23 22:44:19,0,0,81859,0,835241,36420.0,36420.0,31879.0,1.0,798821.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,25
8340,990737,B,2019-09-24 08:51:19,36420,36420,31879,1,798821,8529.0,44949.0,40408.0,1.0,790292.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,25
8341,990737,B,2019-09-24 11:13:28,8529,44949,40408,1,790292,3516.0,48465.0,43924.0,1.0,786776.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,3,25
8342,990737,G,2019-09-24 12:12:04,3516,48465,43924,1,786776,693.0,49158.0,44617.0,1.0,786083.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,4,25
8343,990737,C,2019-09-24 12:23:37,693,49158,44617,1,786083,9733.0,58891.0,54350.0,1.0,776350.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,5,25
8344,990737,D,2019-09-24 15:05:50,9733,58891,54350,1,776350,4161.0,63052.0,58511.0,1.0,772189.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,6,25
8345,990737,H,2019-09-24 16:15:11,4161,63052,58511,1,772189,1604.0,64656.0,60115.0,1.0,770585.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,7,25
8346,990737,D,2019-09-24 16:41:55,1604,64656,60115,1,770585,4535.0,69191.0,64650.0,1.0,766050.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,8,25
8347,990737,J,2019-09-24 17:57:30,4535,69191,64650,1,766050,344.0,69535.0,64994.0,1.0,765706.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,9,25
8348,990737,E,2019-09-24 18:03:14,344,69535,64994,1,765706,55060.0,124595.0,33654.0,2.0,710646.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,10,25
8349,990737,E,2019-09-25 09:20:54,55060,124595,33654,2,710646,6953.0,131548.0,40607.0,2.0,703693.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,11,25
8350,990737,D,2019-09-25 11:16:47,6953,131548,40607,2,703693,14186.0,145734.0,54793.0,2.0,689507.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,12,25
8351,990737,B,2019-09-25 15:13:13,14186,145734,54793,2,689507,1815.0,147549.0,56608.0,2.0,687692.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,13,25
8352,990737,B,2019-09-25 15:43:28,1815,147549,56608,2,687692,66801.0,214350.0,37009.0,3.0,620891.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,14,25
8353,990737,E,2019-09-26 10:16:49,66801,214350,37009,3,620891,29852.0,244202.0,66861.0,3.0,591039.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,15,25
8354,990737,B,2019-09-26 18:34:21,29852,244202,66861,3,591039,54705.0,298907.0,35166.0,4.0,536334.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,16,25
8355,990737,G,2019-09-27 09:46:06,54705,298907,35166,4,536334,3912.0,302819.0,39078.0,4.0,532422.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,17,25
8356,990737,F,2019-09-27 10:51:18,3912,302819,39078,4,532422,14968.0,317787.0,54046.0,4.0,517454.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,18,25
8357,990737,H,2019-09-27 15:00:46,14968,317787,54046,4,517454,237746.0,555533.0,32592.0,0.0,279708.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,19,25
8358,990737,J,2019-09-30 09:03:12,237746,555533,32592,0,279708,86223.0,641756.0,32415.0,1.0,193485.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,20,25
8359,990737,B,2019-10-01 09:00:15,86223,641756,32415,1,193485,94854.0,736610.0,40869.0,2.0,98631.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,21,25
8360,990737,G,2019-10-02 11:21:09,94854,736610,40869,2,98631,6932.0,743542.0,47801.0,2.0,91699.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,22,25
8361,990737,H,2019-10-02 13:16:41,6932,743542,47801,2,91699,7315.0,750857.0,55116.0,2.0,84384.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,23,25
8362,990737,I,2019-10-02 15:18:36,7315,750857,55116,2,84384,84384.0,835241.0,53100.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,24,25
8363,990737,J,2019-10-03 14:45:00,84384,835241,53100,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,25,25
8364,990738,A,2019-09-24 09:20:12,0,0,33612,1,800031,2255.0,2255.0,35867.0,1.0,797776.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,8
8365,990738,B,2019-09-24 09:57:47,2255,2255,35867,1,797776,6505.0,8760.0,42372.0,1.0,791271.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,2,8
8366,990738,C,2019-09-24 11:46:12,6505,8760,42372,1,791271,171823.0,180583.0,41395.0,3.0,619448.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,3,8
8367,990738,G,2019-09-26 11:29:55,171823,180583,41395,3,619448,18979.0,199562.0,60374.0,3.0,600469.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,4,8
8368,990738,H,2019-09-26 16:46:14,18979,199562,60374,3,600469,67479.0,267041.0,41453.0,4.0,532990.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,5,8
8369,990738,I,2019-09-27 11:30:53,67479,267041,41453,4,532990,6049.0,273090.0,47502.0,4.0,526941.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,6,8
8370,990738,J,2019-09-27 13:11:42,6049,273090,47502,4,526941,526941.0,800031.0,56043.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,7,8
8371,990738,F,2019-10-03 15:34:03,526941,800031,56043,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,8,8
8372,990740,A,2019-09-24 12:20:11,0,0,44411,1,2353998,7953.0,7953.0,52364.0,1.0,2346045.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,1,27
8373,990740,C,2019-09-24 14:32:44,7953,7953,52364,1,2346045,4340.0,12293.0,56704.0,1.0,2341705.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,2,27
8374,990740,D,2019-09-24 15:45:04,4340,12293,56704,1,2341705,1517.0,13810.0,58221.0,1.0,2340188.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,27
8375,990740,B,2019-09-24 16:10:21,1517,13810,58221,1,2340188,60134.0,73944.0,31955.0,2.0,2280054.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,4,27
8376,990740,E,2019-09-25 08:52:35,60134,73944,31955,2,2280054,86972.0,160916.0,32527.0,3.0,2193082.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,5,27
8377,990740,D,2019-09-26 09:02:07,86972,160916,32527,3,2193082,23957.0,184873.0,56484.0,3.0,2169125.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6,27
8378,990740,B,2019-09-26 15:41:24,23957,184873,56484,3,2169125,1073.0,185946.0,57557.0,3.0,2168052.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,7,27
8379,990740,G,2019-09-26 15:59:17,1073,185946,57557,3,2168052,6620.0,192566.0,64177.0,3.0,2161432.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,8,27
8380,990740,B,2019-09-26 17:49:37,6620,192566,64177,3,2161432,63579.0,256145.0,41356.0,4.0,2097853.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,9,27
8381,990740,H,2019-09-27 11:29:16,63579,256145,41356,4,2097853,1108.0,257253.0,42464.0,4.0,2096745.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,10,27
8382,990740,B,2019-09-27 11:47:44,1108,257253,42464,4,2096745,8357.0,265610.0,50821.0,4.0,2088388.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,11,27
8383,990740,E,2019-09-27 14:07:01,8357,265610,50821,4,2088388,2654.0,268264.0,53475.0,4.0,2085734.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,12,27
8384,990740,J,2019-09-27 14:51:15,2654,268264,53475,4,2085734,331919.0,600183.0,39794.0,1.0,1753815.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,13,27
8385,990740,G,2019-10-01 11:03:14,331919,600183,39794,1,1753815,2809.0,602992.0,42603.0,1.0,1751006.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,14,27
8386,990740,B,2019-10-01 11:50:03,2809,602992,42603,1,1751006,3257.0,606249.0,45860.0,1.0,1747749.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,15,27
8387,990740,H,2019-10-01 12:44:20,3257,606249,45860,1,1747749,9283.0,615532.0,55143.0,1.0,1738466.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,16,27
8388,990740,J,2019-10-01 15:19:03,9283,615532,55143,1,1738466,247570.0,863102.0,43513.0,4.0,1490896.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,17,27
8389,990740,G,2019-10-04 12:05:13,247570,863102,43513,4,1490896,17633.0,880735.0,61146.0,4.0,1473263.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,18,27
8390,990740,H,2019-10-04 16:59:06,17633,880735,61146,4,1473263,15482.0,896217.0,76628.0,4.0,1457781.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,19,27
8391,990740,I,2019-10-04 21:17:08,15482,896217,76628,4,1457781,234974.0,1131191.0,52402.0,0.0,1222807.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,20,27
8392,990740,J,2019-10-07 14:33:22,234974,1131191,52402,0,1222807,604762.0,1735953.0,52364.0,0.0,618045.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,K,21,27
8393,990740,K,2019-10-14 14:32:44,604762,1735953,52364,0,618045,94183.0,1830136.0,60147.0,1.0,523862.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,22,27
8394,990740,B,2019-10-15 16:42:27,94183,1830136,60147,1,523862,162929.0,1993065.0,50276.0,3.0,360933.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,23,27
8395,990740,G,2019-10-17 13:57:56,162929,1993065,50276,3,360933,82629.0,2075694.0,46505.0,4.0,278304.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,24,27
8396,990740,H,2019-10-18 12:55:05,82629,2075694,46505,4,278304,269308.0,2345002.0,56613.0,0.0,8996.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,25,27
8397,990740,J,2019-10-21 15:43:33,269308,2345002,56613,0,8996,8996.0,2353998.0,65609.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,F,26,27
8398,990740,F,2019-10-21 18:13:29,8996,2353998,65609,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,!,27,27
8399,990742,A,2019-09-24 15:20:07,0,0,55207,1,1110085,4747.0,4747.0,59954.0,1.0,1105338.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1,27
8400,990742,B,2019-09-24 16:39:14,4747,4747,59954,1,1105338,885.0,5632.0,60839.0,1.0,1104453.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,2,27
8401,990742,B,2019-09-24 16:53:59,885,5632,60839,1,1104453,67779.0,73411.0,42218.0,2.0,1036674.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,27
8402,990742,B,2019-09-25 11:43:38,67779,73411,42218,2,1036674,470.0,73881.0,42688.0,2.0,1036204.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,4,27
8403,990742,G,2019-09-25 11:51:28,470,73881,42688,2,1036204,7873.0,81754.0,50561.0,2.0,1028331.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,5,27
8404,990742,B,2019-09-25 14:02:41,7873,81754,50561,2,1028331,1286.0,83040.0,51847.0,2.0,1027045.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6,27
8405,990742,B,2019-09-25 14:24:07,1286,83040,51847,2,1027045,273.0,83313.0,52120.0,2.0,1026772.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,7,27
8406,990742,B,2019-09-25 14:28:40,273,83313,52120,2,1026772,271.0,83584.0,52391.0,2.0,1026501.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,8,27
8407,990742,H,2019-09-25 14:33:11,271,83584,52391,2,1026501,39.0,83623.0,52430.0,2.0,1026462.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,9,27
8408,990742,B,2019-09-25 14:33:50,39,83623,52430,2,1026462,53.0,83676.0,52483.0,2.0,1026409.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,10,27
8409,990742,I,2019-09-25 14:34:43,53,83676,52483,2,1026409,7990.0,91666.0,60473.0,2.0,1018419.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,11,27
8410,990742,J,2019-09-25 16:47:53,7990,91666,60473,2,1018419,63048.0,154714.0,37121.0,3.0,955371.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,12,27
8411,990742,D,2019-09-26 10:18:41,63048,154714,37121,3,955371,10996.0,165710.0,48117.0,3.0,944375.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,13,27
8412,990742,C,2019-09-26 13:21:57,10996,165710,48117,3,944375,15545.0,181255.0,63662.0,3.0,928830.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E,14,27
8413,990742,E,2019-09-26 17:41:02,15545,181255,63662,3,928830,58507.0,239762.0,35769.0,4.0,870323.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,15,27
8414,990742,B,2019-09-27 09:56:09,58507,239762,35769,4,870323,25145.0,264907.0,60914.0,4.0,845178.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,16,27
8415,990742,B,2019-09-27 16:55:14,25145,264907,60914,4,845178,228087.0,492994.0,29801.0,0.0,617091.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,17,27
8416,990742,G,2019-09-30 08:16:41,228087,492994,29801,0,617091,18182.0,511176.0,47983.0,0.0,598909.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,H,18,27
8417,990742,H,2019-09-30 13:19:43,18182,511176,47983,0,598909,787.0,511963.0,48770.0,0.0,598122.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,19,27
8418,990742,I,2019-09-30 13:32:50,787,511963,48770,0,598122,8611.0,520574.0,57381.0,0.0,589511.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,I,20,27
8419,990742,I,2019-09-30 15:56:21,8611,520574,57381,0,589511,4895.0,525469.0,62276.0,0.0,584616.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,J,21,27
8420,990742,J,2019-09-30 17:17:56,4895,525469,62276,0,584616,16249.0,541718.0,78525.0,0.0,568367.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,22,27
