,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Activity,Position,Trace_Len
2559,991171,A,2019-12-06 15:48:15,0,0,56895,4,435922,5113.0,5113.0,62008.0,4.0,430809.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2560,991171,B,2019-12-06 17:13:28,5113,5113,62008,4,430809,430809.0,435922.0,60817.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2561,991171,C,2019-12-11 16:53:37,430809,435922,60817,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2562,991173,A,2019-12-06 20:28:26,0,0,73706,4,510854,230363.0,230363.0,44869.0,0.0,280491.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2563,991173,B,2019-12-09 12:27:49,230363,230363,44869,0,280491,280491.0,510854.0,66160.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2564,991173,C,2019-12-12 18:22:40,280491,510854,66160,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2565,991174,A,2019-12-07 00:08:30,0,0,510,5,220092,211691.0,211691.0,39401.0,0.0,8401.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2566,991174,B,2019-12-09 10:56:41,211691,211691,39401,0,8401,8401.0,220092.0,47802.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2567,991174,C,2019-12-09 13:16:42,8401,220092,47802,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2568,991176,A,2019-12-08 23:07:01,0,0,83221,6,213173,37891.0,37891.0,34712.0,0.0,175282.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2569,991176,B,2019-12-09 09:38:32,37891,37891,34712,0,175282,175282.0,213173.0,37194.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2570,991176,C,2019-12-11 10:19:54,175282,213173,37194,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2571,991177,A,2019-12-09 09:08:17,0,0,32897,0,182911,16129.0,16129.0,49026.0,0.0,166782.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2572,991177,B,2019-12-09 13:37:06,16129,16129,49026,0,166782,166782.0,182911.0,43008.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2573,991177,C,2019-12-11 11:56:48,166782,182911,43008,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2574,991178,A,2019-12-09 10:36:21,0,0,38181,0,695096,30857.0,30857.0,69038.0,0.0,664239.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2575,991178,B,2019-12-09 19:10:38,30857,30857,69038,0,664239,664239.0,695096.0,42077.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2576,991178,C,2019-12-17 11:41:17,664239,695096,42077,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2577,991179,A,2019-12-09 12:32:29,0,0,45149,0,682679,4089.0,4089.0,49238.0,0.0,678590.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2578,991179,B,2019-12-09 13:40:38,4089,4089,49238,0,678590,678590.0,682679.0,36628.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2579,991179,C,2019-12-17 10:10:28,678590,682679,36628,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2580,991180,A,2019-12-09 14:24:46,0,0,51886,0,244424,71206.0,71206.0,36692.0,1.0,173218.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2581,991180,B,2019-12-10 10:11:32,71206,71206,36692,1,173218,173218.0,244424.0,37110.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2582,991180,C,2019-12-12 10:18:30,173218,244424,37110,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2583,991182,A,2019-12-09 17:38:26,0,0,63506,0,1356817,91479.0,91479.0,68585.0,1.0,1265338.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2584,991182,B,2019-12-10 19:03:05,91479,91479,68585,1,1265338,1265338.0,1356817.0,37923.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2585,991182,C,2019-12-25 10:32:03,1265338,1356817,37923,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2586,991183,A,2019-12-09 19:36:39,0,0,70599,0,665882,52707.0,52707.0,36906.0,1.0,613175.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2587,991183,B,2019-12-10 10:15:06,52707,52707,36906,1,613175,613175.0,665882.0,45281.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2588,991183,C,2019-12-17 12:34:41,613175,665882,45281,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2589,991186,A,2019-12-10 11:34:29,0,0,41669,1,75874,16526.0,16526.0,58195.0,1.0,59348.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2590,991186,B,2019-12-10 16:09:55,16526,16526,58195,1,59348,59348.0,75874.0,31143.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2591,991186,C,2019-12-11 08:39:03,59348,75874,31143,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2592,991188,A,2019-12-10 15:17:19,0,0,55039,1,773988,67780.0,67780.0,36419.0,2.0,706208.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2593,991188,B,2019-12-11 10:06:59,67780,67780,36419,2,706208,706208.0,773988.0,51427.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2594,991188,C,2019-12-19 14:17:07,706208,773988,51427,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2595,991189,A,2019-12-10 16:54:25,0,0,60865,1,522012,70560.0,70560.0,45025.0,2.0,451452.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2596,991189,B,2019-12-11 12:30:25,70560,70560,45025,2,451452,451452.0,522012.0,64477.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2597,991189,C,2019-12-16 17:54:37,451452,522012,64477,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2598,991190,A,2019-12-10 19:08:38,0,0,68918,1,490746,66217.0,66217.0,48735.0,2.0,424529.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2599,991190,B,2019-12-11 13:32:15,66217,66217,48735,2,424529,424529.0,490746.0,41264.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2600,991190,C,2019-12-16 11:27:44,424529,490746,41264,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2601,991191,A,2019-12-10 21:56:51,0,0,79011,1,233814,56766.0,56766.0,49377.0,2.0,177048.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2602,991191,B,2019-12-11 13:42:57,56766,56766,49377,2,177048,177048.0,233814.0,53625.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2603,991191,C,2019-12-13 14:53:45,177048,233814,53625,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2604,991193,A,2019-12-11 10:48:41,0,0,38921,2,456266,178811.0,178811.0,44932.0,4.0,277455.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2605,991193,B,2019-12-13 12:28:52,178811,178811,44932,4,277455,277455.0,456266.0,63187.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2606,991193,C,2019-12-16 17:33:07,277455,456266,63187,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2607,991194,A,2019-12-11 12:57:09,0,0,46629,2,1737516,8400.0,8400.0,55029.0,2.0,1729116.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2608,991194,B,2019-12-11 15:17:09,8400,8400,55029,2,1729116,1728000.0,1736400.0,55029.0,1.0,1116.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2609,991194,D,2019-12-31 15:17:09,1728000,1736400,55029,1,1116,1116.0,1737516.0,56145.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2610,991194,C,2019-12-31 15:35:45,1116,1737516,56145,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2611,991197,A,2019-12-11 18:55:46,0,0,68146,2,1349910,62163.0,62163.0,43909.0,3.0,1287747.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2612,991197,B,2019-12-12 12:11:49,62163,62163,43909,3,1287747,1287747.0,1349910.0,35656.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2613,991197,C,2019-12-27 09:54:16,1287747,1349910,35656,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2614,991198,A,2019-12-11 22:26:52,0,0,80812,2,1371884,40733.0,40733.0,35145.0,3.0,1331151.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2615,991198,B,2019-12-12 09:45:45,40733,40733,35145,3,1331151,1331151.0,1371884.0,70296.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2616,991198,C,2019-12-27 19:31:36,1331151,1371884,70296,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2617,991199,A,2019-12-12 08:45:19,0,0,31519,3,1931565,5378.0,5378.0,36897.0,3.0,1926187.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2618,991199,B,2019-12-12 10:14:57,5378,5378,36897,3,1926187,1728000.0,1733378.0,36897.0,2.0,198187.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2619,991199,D,2020-01-01 10:14:57,1728000,1733378,36897,2,198187,198187.0,1931565.0,62284.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2620,991199,C,2020-01-03 17:18:04,198187,1931565,62284,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2621,991201,A,2019-12-12 13:15:20,0,0,47720,3,2249054,91148.0,91148.0,52468.0,4.0,2157906.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2622,991201,B,2019-12-13 14:34:28,91148,91148,52468,4,2157906,1728000.0,1819148.0,52468.0,3.0,429906.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2623,991201,D,2020-01-02 14:34:28,1728000,1819148,52468,3,429906,429906.0,2249054.0,50374.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2624,991201,C,2020-01-07 13:59:34,429906,2249054,50374,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2625,991202,A,2019-12-12 14:50:27,0,0,53427,3,1043465,4324.0,4324.0,57751.0,3.0,1039141.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2626,991202,B,2019-12-12 16:02:31,4324,4324,57751,3,1039141,1039141.0,1043465.0,60092.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2627,991202,C,2019-12-24 16:41:32,1039141,1043465,60092,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2628,991203,A,2019-12-12 17:00:41,0,0,61241,3,3338494,83152.0,83152.0,57993.0,4.0,3255342.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2629,991203,B,2019-12-13 16:06:33,83152,83152,57993,4,3255342,1728000.0,1811152.0,57993.0,3.0,1527342.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2630,991203,D,2020-01-02 16:06:33,1728000,1811152,57993,3,1527342,1527342.0,3338494.0,30135.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2631,991203,C,2020-01-20 08:22:15,1527342,3338494,30135,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2632,991205,A,2019-12-12 20:43:05,0,0,74585,3,398830,47961.0,47961.0,36146.0,4.0,350869.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2633,991205,B,2019-12-13 10:02:26,47961,47961,36146,4,350869,350869.0,398830.0,41415.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2634,991205,C,2019-12-17 11:30:15,350869,398830,41415,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2635,991206,A,2019-12-13 01:36:24,0,0,5784,4,45559,27471.0,27471.0,33255.0,4.0,18088.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2636,991206,B,2019-12-13 09:14:15,27471,27471,33255,4,18088,18088.0,45559.0,51343.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2637,991206,C,2019-12-13 14:15:43,18088,45559,51343,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2638,991207,A,2019-12-13 09:47:49,0,0,35269,4,552077,273845.0,273845.0,49914.0,0.0,278232.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2639,991207,B,2019-12-16 13:51:54,273845,273845,49914,0,278232,278232.0,552077.0,68946.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2640,991207,C,2019-12-19 19:09:06,278232,552077,68946,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2641,991209,A,2019-12-13 14:10:39,0,0,51039,4,2754026,240698.0,240698.0,32537.0,0.0,2513328.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2642,991209,B,2019-12-16 09:02:17,240698,240698,32537,0,2513328,1728000.0,1968698.0,32537.0,6.0,785328.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2643,991209,D,2020-01-05 09:02:17,1728000,1968698,32537,6,785328,785328.0,2754026.0,40265.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2644,991209,C,2020-01-14 11:11:05,785328,2754026,40265,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2645,991210,A,2019-12-13 15:41:06,0,0,56466,4,2745911,263224.0,263224.0,60490.0,0.0,2482687.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2646,991210,B,2019-12-16 16:48:10,263224,263224,60490,0,2482687,1728000.0,1991224.0,60490.0,6.0,754687.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2647,991210,D,2020-01-05 16:48:10,1728000,1991224,60490,6,754687,754687.0,2745911.0,37577.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2648,991210,C,2020-01-14 10:26:17,754687,2745911,37577,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2649,991211,A,2019-12-13 17:41:59,0,0,63719,4,2416536,602069.0,602069.0,60988.0,4.0,1814467.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2650,991211,B,2019-12-20 16:56:28,602069,602069,60988,4,1814467,1728000.0,2330069.0,60988.0,3.0,86467.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2651,991211,D,2020-01-09 16:56:28,1728000,2330069,60988,3,86467,86467.0,2416536.0,61055.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2652,991211,C,2020-01-10 16:57:35,86467,2416536,61055,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2653,991212,A,2019-12-13 19:45:32,0,0,71132,4,427861,5243.0,5243.0,76375.0,4.0,422618.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2654,991212,B,2019-12-13 21:12:55,5243,5243,76375,4,422618,422618.0,427861.0,66993.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2655,991212,C,2019-12-18 18:36:33,422618,427861,66993,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2656,991215,A,2019-12-15 21:51:18,0,0,78678,6,2222912,51910.0,51910.0,44188.0,0.0,2171002.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
2657,991215,B,2019-12-16 12:16:28,51910,51910,44188,0,2171002,1728000.0,1779910.0,44188.0,6.0,443002.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
2658,991215,D,2020-01-05 12:16:28,1728000,1779910,44188,6,443002,443002.0,2222912.0,55190.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
2659,991215,C,2020-01-10 15:19:50,443002,2222912,55190,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
2660,991217,A,2019-12-16 11:53:24,0,0,42804,0,793663,19966.0,19966.0,62770.0,0.0,773697.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2661,991217,B,2019-12-16 17:26:10,19966,19966,62770,0,773697,773697.0,793663.0,58867.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2662,991217,C,2019-12-25 16:21:07,773697,793663,58867,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2663,991218,A,2019-12-16 14:06:35,0,0,50795,0,248438,95415.0,95415.0,59810.0,1.0,153023.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2664,991218,B,2019-12-17 16:36:50,95415,95415,59810,1,153023,153023.0,248438.0,40033.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2665,991218,C,2019-12-19 11:07:13,153023,248438,40033,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2666,991221,A,2019-12-16 19:11:13,0,0,69073,0,1274338,145120.0,145120.0,41393.0,2.0,1129218.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2667,991221,B,2019-12-18 11:29:53,145120,145120,41393,2,1129218,1129218.0,1274338.0,47411.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2668,991221,C,2019-12-31 13:10:11,1129218,1274338,47411,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2669,991222,A,2019-12-16 22:02:01,0,0,79321,0,1348909,41302.0,41302.0,34223.0,1.0,1307607.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2670,991222,B,2019-12-17 09:30:23,41302,41302,34223,1,1307607,1307607.0,1348909.0,45830.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2671,991222,C,2020-01-01 12:43:50,1307607,1348909,45830,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2672,991223,A,2019-12-17 07:30:00,0,0,27000,1,5568981,193072.0,193072.0,47272.0,3.0,5375909.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,6
2673,991223,B,2019-12-19 13:07:52,193072,193072,47272,3,5375909,1728000.0,1921072.0,47272.0,2.0,3647909.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,6
2674,991223,D,2020-01-08 13:07:52,1728000,1921072,47272,2,3647909,1728000.0,3649072.0,47272.0,1.0,1919909.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,6
2675,991223,D,2020-01-28 13:07:52,1728000,3649072,47272,1,1919909,1728000.0,5377072.0,47272.0,0.0,191909.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,4,6
2676,991223,D,2020-02-17 13:07:52,1728000,5377072,47272,0,191909,191909.0,5568981.0,66381.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,5,6
2677,991223,C,2020-02-19 18:26:21,191909,5568981,66381,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,6,6
2678,991224,A,2019-12-17 10:16:48,0,0,37008,1,282931,182125.0,182125.0,46333.0,3.0,100806.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2679,991224,B,2019-12-19 12:52:13,182125,182125,46333,3,100806,100806.0,282931.0,60739.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2680,991224,C,2019-12-20 16:52:19,100806,282931,60739,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2681,991226,A,2019-12-17 14:06:34,0,0,50794,1,547504,6368.0,6368.0,57162.0,1.0,541136.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2682,991226,B,2019-12-17 15:52:42,6368,6368,57162,1,541136,541136.0,547504.0,79898.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2683,991226,C,2019-12-23 22:11:38,541136,547504,79898,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2684,991227,A,2019-12-17 15:32:55,0,0,55975,1,860002,94100.0,94100.0,63675.0,2.0,765902.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2685,991227,B,2019-12-18 17:41:15,94100,94100,63675,2,765902,765902.0,860002.0,51977.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2686,991227,C,2019-12-27 14:26:17,765902,860002,51977,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2687,991229,A,2019-12-17 19:11:02,0,0,69062,1,66225,56540.0,56540.0,39202.0,2.0,9685.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2688,991229,B,2019-12-18 10:53:22,56540,56540,39202,2,9685,9685.0,66225.0,48887.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2689,991229,C,2019-12-18 13:34:47,9685,66225,48887,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2690,991230,A,2019-12-17 22:01:39,0,0,79299,1,8444094,41881.0,41881.0,34780.0,2.0,8402213.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,7
2691,991230,B,2019-12-18 09:39:40,41881,41881,34780,2,8402213,1728000.0,1769881.0,34780.0,1.0,6674213.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,7
2692,991230,D,2020-01-07 09:39:40,1728000,1769881,34780,1,6674213,1728000.0,3497881.0,34780.0,0.0,4946213.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,7
2693,991230,D,2020-01-27 09:39:40,1728000,3497881,34780,0,4946213,1728000.0,5225881.0,34780.0,6.0,3218213.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,4,7
2694,991230,D,2020-02-16 09:39:40,1728000,5225881,34780,6,3218213,1728000.0,6953881.0,34780.0,5.0,1490213.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,5,7
2695,991230,D,2020-03-07 09:39:40,1728000,6953881,34780,5,1490213,1490213.0,8444094.0,56193.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,6,7
2696,991230,C,2020-03-24 15:36:33,1490213,8444094,56193,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,7,7
2697,991231,A,2019-12-18 07:27:48,0,0,26868,2,27589,17275.0,17275.0,44143.0,2.0,10314.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2698,991231,B,2019-12-18 12:15:43,17275,17275,44143,2,10314,10314.0,27589.0,54457.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2699,991231,C,2019-12-18 15:07:37,10314,27589,54457,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2700,991232,A,2019-12-18 10:14:22,0,0,36862,2,712881,456.0,456.0,37318.0,2.0,712425.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2701,991232,B,2019-12-18 10:21:58,456,456,37318,2,712425,712425.0,712881.0,58543.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2702,991232,C,2019-12-26 16:15:43,712425,712881,58543,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
2703,991233,A,2019-12-18 11:48:31,0,0,42511,2,1232947,13342.0,13342.0,55853.0,2.0,1219605.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
2704,991233,B,2019-12-18 15:30:53,13342,13342,55853,2,1219605,1219605.0,1232947.0,65858.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
2705,991233,C,2020-01-01 18:17:38,1219605,1232947,65858,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
