,Case_ID,Activity,Timestamp,Items,Customers,Packages
15860,990969,B,2019-11-07 10:50:17,['883901'],d,
15861,990969,G,2019-11-11 00:00:00,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15862,990969,H,2019-11-11 15:06:31,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15863,990969,I,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15864,990969,J,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15865,990969,F,2019-11-13 18:04:29,"['883900', '883902', '883901', '883899']",d,
15866,990970,A,2019-11-02 21:08:21,"['883906', '883908', '883903', '883905', '883907', '883904']",d,
15867,990970,C,2019-11-04 14:17:50,"['883906', '883908', '883903', '883905', '883907', '883904']",d,
15868,990970,D,2019-11-04 16:56:01,['883908'],d,
15869,990970,B,2019-11-05 08:54:11,['883906'],d,
15870,990970,B,2019-11-05 11:32:49,['883903'],d,
15871,990970,B,2019-11-05 11:40:14,['883907'],d,
15872,990970,E,2019-11-05 12:04:22,['883908'],d,
15873,990970,B,2019-11-05 13:00:33,['883905'],d,
15874,990970,B,2019-11-05 17:01:27,['883904'],d,
15875,990970,F,2019-11-05 19:24:26,"['883906', '883908', '883903', '883905', '883907', '883904']",d,
15876,990970,G,2019-11-06 10:25:24,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
15877,990970,H,2019-11-06 12:24:17,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
15878,990970,J,2019-11-06 16:24:44,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
15879,990970,B,2019-11-08 09:50:07,['883908'],d,
15880,990970,G,2019-11-11 00:00:00,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15881,990970,H,2019-11-11 15:06:31,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15882,990970,I,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15883,990970,J,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
15884,990971,A,2019-11-03 21:04:30,"['883909', '883911', '883910']",e,
15885,990971,B,2019-11-04 08:41:29,['883909'],e,
15886,990971,G,2019-11-04 13:35:56,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,660612
15887,990971,D,2019-11-04 15:11:14,['883910'],e,
15888,990971,C,2019-11-04 16:16:01,"['883909', '883911', '883910']",e,
15889,990971,H,2019-11-05 10:38:07,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,660612
15890,990971,J,2019-11-05 12:33:39,"['883909', '883658', '883839', '883838', '883842', '883843', '883841', '883581', '883743']",e,660612
15891,990971,B,2019-11-05 14:43:37,['883911'],e,
15892,990971,E,2019-11-07 11:35:18,['883910'],e,
15893,990971,G,2019-11-07 12:05:55,"['883894', '883911', '883891', '883586', '883892', '883893']",e,660627
15894,990971,H,2019-11-07 18:57:16,"['883894', '883911', '883891', '883586', '883892', '883893']",e,660627
15895,990971,J,2019-11-11 11:53:07,"['883894', '883911', '883891', '883586', '883892', '883893']",e,660627
15896,990971,B,2019-11-13 13:36:28,['883910'],e,
15897,990971,G,2019-11-14 21:10:52,"['884106', '884105', '883910', '884108', '884107']",e,660656
15898,990971,H,2019-11-18 10:46:11,"['884106', '884105', '883910', '884108', '884107']",e,660656
15899,990971,J,2019-11-18 14:43:55,"['884106', '884105', '883910', '884108', '884107']",e,660656
15900,990971,K,2019-11-24 16:16:01,"['883909', '883911', '883910']",e,
15901,990971,F,2019-11-26 14:40:29,"['883909', '883911', '883910']",e,
15902,990972,A,2019-11-04 08:55:20,"['883914', '883913', '883912']",c,
15903,990972,B,2019-11-04 10:14:00,['883914'],c,
15904,990972,B,2019-11-04 16:19:14,['883913'],c,
15905,990972,C,2019-11-04 17:46:41,"['883914', '883913', '883912']",c,
15906,990972,G,2019-11-05 12:21:12,"['883670', '883914', '883913', '883851', '883852']",c,660617
15907,990972,B,2019-11-05 16:21:36,['883912'],c,
15908,990972,H,2019-11-05 16:23:57,"['883670', '883914', '883913', '883851', '883852']",c,660617
15909,990972,J,2019-11-06 16:50:11,"['883670', '883914', '883913', '883851', '883852']",c,660617
15910,990972,G,2019-11-08 13:48:39,"['883985', '883912']",c,660631
15911,990972,H,2019-11-11 11:02:21,"['883985', '883912']",c,660631
15912,990972,J,2019-11-11 14:32:15,"['883985', '883912']",c,660631
15913,990972,F,2019-11-12 12:59:26,"['883914', '883913', '883912']",c,
15914,990973,A,2019-11-04 11:12:47,"['883918', '883915', '883916', '883917']",h,
15915,990973,B,2019-11-04 14:59:06,['883918'],h,
15916,990973,C,2019-11-05 09:32:21,"['883918', '883915', '883916', '883917']",h,
15917,990973,B,2019-11-05 10:44:44,['883915'],h,
15918,990973,B,2019-11-06 09:25:05,['883917'],h,
15919,990973,B,2019-11-06 15:36:41,['883916'],h,
15920,990973,G,2019-11-06 16:17:44,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
15921,990973,H,2019-11-07 09:07:43,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
15922,990973,J,2019-11-07 14:13:36,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
15923,990973,K,2019-11-25 09:32:21,"['883918', '883915', '883916', '883917']",h,
15924,990973,F,2019-11-26 16:48:28,"['883918', '883915', '883916', '883917']",h,
15925,990974,A,2019-11-04 12:45:22,"['883922', '883923', '883920', '883921', '883919']",j,
15926,990974,C,2019-11-04 15:23:37,"['883922', '883923', '883920', '883921', '883919']",j,
15927,990974,B,2019-11-04 18:03:01,['883921'],j,
15928,990974,D,2019-11-05 10:52:34,['883919'],j,
15929,990974,B,2019-11-05 12:30:58,['883920'],j,
15930,990974,G,2019-11-05 15:35:15,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,660619
15931,990974,B,2019-11-05 16:59:55,['883923'],j,
15932,990974,H,2019-11-06 10:58:49,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,660619
15933,990974,J,2019-11-06 13:24:31,"['883875', '883865', '883873', '883868', '883869', '883872', '883920', '883921', '883874', '883866', '883867']",j,660619
15934,990974,F,2019-11-06 14:04:09,"['883922', '883923', '883920', '883921', '883919']",j,
15935,990974,B,2019-11-07 12:02:30,['883922'],j,
15936,990974,E,2019-11-07 12:19:20,['883919'],j,
15937,990974,G,2019-11-08 14:54:03,"['883804', '883922', '883923', '883871', '883870']",j,660632
15938,990974,H,2019-11-11 12:17:22,"['883804', '883922', '883923', '883871', '883870']",j,660632
15939,990974,J,2019-11-12 10:12:18,"['883804', '883922', '883923', '883871', '883870']",j,660632
15940,990974,B,2019-11-27 08:23:58,['883919'],j,
15941,990974,G,2019-11-28 10:59:55,"['884219', '884395', '884391', '884543', '883919', '884394']",j,660711
15942,990974,H,2019-11-28 12:21:14,"['884219', '884395', '884391', '884543', '883919', '884394']",j,660711
15943,990974,I,2019-11-28 12:58:00,"['884219', '884395', '884391', '884543', '883919', '884394']",j,660711
15944,990974,J,2019-11-28 18:50:24,"['884219', '884395', '884391', '884543', '883919', '884394']",j,660711
15945,990975,A,2019-11-04 14:50:31,"['883924', '883925']",q,
15946,990975,C,2019-11-04 16:30:31,"['883924', '883925']",q,
15947,990975,F,2019-11-05 16:31:53,"['883924', '883925']",q,
15948,990975,B,2019-11-06 10:00:14,['883925'],q,
15949,990975,B,2019-11-06 17:04:15,['883924'],q,
15950,990975,G,2019-11-08 17:37:49,"['883924', '883925', '884000']",q,660634
15951,990975,H,2019-11-08 17:43:37,"['883924', '883925', '884000']",q,660634
15952,990975,I,2019-11-11 12:36:25,"['883924', '883925', '884000']",q,660634
15953,990975,J,2019-11-11 15:18:35,"['883924', '883925', '884000']",q,660634
15954,990976,A,2019-11-04 17:00:50,"['883926', '883927']",o,
15955,990976,C,2019-11-05 09:03:02,"['883926', '883927']",o,
15956,990976,F,2019-11-11 11:42:56,"['883926', '883927']",o,
15957,990976,B,2019-11-11 14:20:03,['883926'],o,
15958,990976,B,2019-11-12 08:05:40,['883927'],o,
15959,990976,G,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
15960,990976,H,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
15961,990976,I,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
15962,990976,I,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
15963,990976,J,2019-11-13 18:02:36,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
15964,990977,A,2019-11-04 18:21:27,"['883929', '883928']",m,
15965,990977,C,2019-11-05 14:42:24,"['883929', '883928']",m,
15966,990977,B,2019-11-05 17:07:27,['883928'],m,
15967,990977,B,2019-11-06 11:24:53,['883929'],m,
15968,990977,G,2019-11-06 14:44:16,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
15969,990977,H,2019-11-07 11:10:00,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
15970,990977,F,2019-11-07 14:33:08,"['883929', '883928']",m,
15971,990977,J,2019-11-08 09:16:52,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
15972,990978,A,2019-11-04 20:43:56,"['883932', '883931', '883930']",i,
15973,990978,C,2019-11-05 09:08:34,"['883932', '883931', '883930']",i,
15974,990978,B,2019-11-05 15:36:01,['883930'],i,
15975,990978,D,2019-11-05 19:47:17,['883932'],i,
15976,990978,G,2019-11-06 00:00:00,"['883878', '883881', '883880', '883877', '883930', '883876']",i,660620
15977,990978,H,2019-11-06 12:20:54,"['883878', '883881', '883880', '883877', '883930', '883876']",i,660620
15978,990978,I,2019-11-06 15:17:23,"['883878', '883881', '883880', '883877', '883930', '883876']",i,660620
15979,990978,B,2019-11-06 17:13:07,['883931'],i,
15980,990978,J,2019-11-06 17:28:25,"['883878', '883881', '883880', '883877', '883930', '883876']",i,660620
15981,990978,E,2019-11-07 11:35:53,['883932'],i,
15982,990978,B,2019-11-08 17:02:16,['883932'],i,
15983,990978,G,2019-11-08 19:46:00,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
15984,990978,H,2019-11-11 11:57:52,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
15985,990978,J,2019-11-11 16:12:41,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
15986,990978,F,2019-11-15 09:08:42,"['883932', '883931', '883930']",i,
15987,990979,A,2019-11-05 01:41:30,"['883934', '883933', '883935', '883936']",k,
15988,990979,C,2019-11-05 09:29:05,"['883934', '883933', '883935', '883936']",k,
15989,990979,D,2019-11-05 11:18:07,['883934'],k,
15990,990979,B,2019-11-05 15:49:33,['883936'],k,
15991,990979,E,2019-11-05 20:44:49,['883934'],k,
15992,990979,B,2019-11-06 14:45:48,['883933'],k,
15993,990979,F,2019-11-07 13:43:05,"['883934', '883933', '883935', '883936']",k,
15994,990979,B,2019-11-08 09:31:19,['883934'],k,
15995,990979,G,2019-11-08 09:50:07,"['883934', '883774', '883933', '884019', '883936', '884020']",k,660630
15996,990979,H,2019-11-08 09:58:15,"['883934', '883774', '883933', '884019', '883936', '884020']",k,660630
15997,990979,I,2019-11-08 17:06:40,"['883934', '883774', '883933', '884019', '883936', '884020']",k,660630
15998,990979,J,2019-11-11 08:31:44,"['883934', '883774', '883933', '884019', '883936', '884020']",k,660630
15999,990979,B,2019-11-13 12:06:08,['883935'],k,
16000,990979,G,2019-11-15 16:54:20,"['883935', '883650', '884022', '884023']",k,660661
16001,990979,H,2019-11-18 10:13:39,"['883935', '883650', '884022', '884023']",k,660661
16002,990979,J,2019-11-18 12:00:40,"['883935', '883650', '884022', '884023']",k,660661
16003,990980,A,2019-11-05 09:53:26,"['883938', '883937']",h,
16004,990980,D,2019-11-05 19:21:50,['883937'],h,
16005,990980,E,2019-11-06 15:37:36,['883937'],h,
16006,990980,C,2019-11-06 17:07:25,"['883938', '883937']",h,
16007,990980,B,2019-11-07 09:04:31,['883938'],h,
16008,990980,B,2019-11-07 17:46:59,['883937'],h,
16009,990980,F,2019-11-08 09:57:43,"['883938', '883937']",h,
16010,990980,G,2019-11-11 12:30:52,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16011,990980,H,2019-11-11 16:01:39,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16012,990980,J,2019-11-12 14:28:11,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16013,990981,A,2019-11-05 12:06:40,"['883941', '883939', '883940']",o,
16014,990981,D,2019-11-05 12:08:39,['883939'],o,
16015,990981,C,2019-11-05 16:38:53,"['883941', '883939', '883940']",o,
16016,990981,B,2019-11-06 08:40:05,['883941'],o,
16017,990981,E,2019-11-06 09:51:14,['883939'],o,
16018,990981,G,2019-11-07 15:50:25,"['883820', '883812', '883813', '883821', '883941', '883995', '883624', '883676']",o,660628
16019,990981,H,2019-11-07 20:31:07,"['883820', '883812', '883813', '883821', '883941', '883995', '883624', '883676']",o,660628
16020,990981,J,2019-11-08 16:18:24,"['883820', '883812', '883813', '883821', '883941', '883995', '883624', '883676']",o,660628
16021,990981,B,2019-11-11 09:31:55,['883940'],o,
16022,990981,G,2019-11-12 09:25:30,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
16023,990981,H,2019-11-12 11:13:24,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
16024,990981,I,2019-11-12 12:18:22,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
16025,990981,I,2019-11-12 17:35:23,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
16026,990981,F,2019-11-13 16:19:24,"['883941', '883939', '883940']",o,
16027,990981,J,2019-11-13 18:02:36,"['883993', '884046', '883991', '883927', '884045', '883996', '883811', '883926', '883994', '883940']",o,660642
16028,990981,B,2019-11-20 14:36:54,['883939'],o,
16029,990981,G,2019-11-22 15:07:43,"['883809', '884349', '883939', '884350']",o,660690
16030,990981,H,2019-11-25 08:26:53,"['883809', '884349', '883939', '884350']",o,660690
16031,990981,J,2019-11-25 22:13:34,"['883809', '884349', '883939', '884350']",o,660690
16032,990982,A,2019-11-05 13:33:07,"['883944', '883945', '883942', '883943', '883946', '883947']",f,
16033,990982,C,2019-11-05 18:23:01,"['883944', '883945', '883942', '883943', '883946', '883947']",f,
16034,990982,B,2019-11-06 09:25:56,['883947'],f,
16035,990982,D,2019-11-06 09:44:06,['883945'],f,
16036,990982,B,2019-11-06 10:25:41,['883946'],f,
16037,990982,F,2019-11-06 12:09:08,"['883944', '883945', '883942', '883943', '883946', '883947']",f,
16038,990982,B,2019-11-07 15:50:25,['883943'],f,
16039,990982,B,2019-11-08 15:08:25,['883944'],f,
16040,990982,G,2019-11-08 15:39:41,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16041,990982,H,2019-11-08 15:46:15,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16042,990982,J,2019-11-08 17:16:26,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16043,990982,D,2019-11-11 17:29:21,['883942'],f,
16044,990982,E,2019-11-13 08:54:02,['883942'],f,
16045,990982,E,2019-11-14 11:15:22,['883945'],f,
16046,990982,B,2019-11-15 16:54:20,['883942'],f,
16047,990982,B,2019-11-15 16:59:51,['883945'],f,
16048,990982,G,2019-11-18 16:45:11,"['884173', '884170', '884174', '884164', '884079', '883945', '884250', '884168', '884175', '884082', '884169', '883942', '884171']",f,660666
16049,990982,H,2019-11-18 16:46:36,"['884173', '884170', '884174', '884164', '884079', '883945', '884250', '884168', '884175', '884082', '884169', '883942', '884171']",f,660666
16050,990982,J,2019-11-19 16:43:10,"['884173', '884170', '884174', '884164', '884079', '883945', '884250', '884168', '884175', '884082', '884169', '883942', '884171']",f,660666
16051,990983,A,2019-11-05 15:26:01,"['883949', '883948']",f,
16052,990983,B,2019-11-06 08:34:19,['883949'],f,
16053,990983,C,2019-11-06 11:00:17,"['883949', '883948']",f,
16054,990983,B,2019-11-07 14:11:43,['883948'],f,
16055,990983,G,2019-11-08 15:39:41,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16056,990983,H,2019-11-08 15:46:15,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16057,990983,J,2019-11-08 17:16:26,"['883682', '883944', '883949', '883948', '883943', '883946', '883947']",f,660633
16058,990983,K,2019-11-26 11:00:17,"['883949', '883948']",f,
16059,990983,F,2019-11-28 11:14:48,"['883949', '883948']",f,
16060,990984,A,2019-11-05 17:11:50,"['883952', '883951', '883953', '883950']",d,
16061,990984,B,2019-11-06 08:15:24,['883950'],d,
16062,990984,G,2019-11-06 10:25:24,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
16063,990984,B,2019-11-06 10:56:09,['883951'],d,
16064,990984,H,2019-11-06 12:24:17,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
16065,990984,B,2019-11-06 14:36:47,['883952'],d,
16066,990984,B,2019-11-06 15:45:17,['883953'],d,
16067,990984,J,2019-11-06 16:24:44,"['883906', '883902', '883903', '883907', '883898', '883835', '883899', '883847', '883897', '883904', '883849', '883832', '883905', '883895', '883950', '883834', '883020']",d,660622
16068,990984,C,2019-11-06 16:50:01,"['883952', '883951', '883953', '883950']",d,
16069,990984,G,2019-11-11 00:00:00,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
16070,990984,H,2019-11-11 15:06:31,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
16071,990984,I,2019-11-12 12:10:53,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
16072,990984,J,2019-11-12 15:58:05,"['883901', '883908', '883900', '883953', '883896', '883952', '883951']",d,660636
16073,990984,K,2019-11-26 16:50:01,"['883952', '883951', '883953', '883950']",d,
16074,990984,F,2019-12-02 21:20:15,"['883952', '883951', '883953', '883950']",d,
16075,990985,A,2019-11-05 18:43:27,"['883956', '883957', '883955', '883954']",b,
16076,990985,C,2019-11-06 12:00:02,"['883956', '883957', '883955', '883954']",b,
16077,990985,B,2019-11-06 12:10:21,['883956'],b,
16078,990985,G,2019-11-07 09:16:37,"['883956', '883636', '883162', '883844']",b,660625
16079,990985,D,2019-11-07 09:53:06,['883955'],b,
16080,990985,B,2019-11-07 10:34:20,['883957'],b,
16081,990985,E,2019-11-07 12:57:36,['883955'],b,
16082,990985,H,2019-11-07 14:03:52,"['883956', '883636', '883162', '883844']",b,660625
16083,990985,I,2019-11-08 11:17:26,"['883956', '883636', '883162', '883844']",b,660625
16084,990985,B,2019-11-08 13:49:18,['883954'],b,
16085,990985,I,2019-11-11 10:01:43,"['883956', '883636', '883162', '883844']",b,660625
16086,990985,G,2019-11-11 14:20:03,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",b,660639
16087,990985,J,2019-11-11 15:33:58,"['883956', '883636', '883162', '883844']",b,660625
16088,990985,H,2019-11-12 08:38:25,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",b,660639
16089,990985,J,2019-11-12 15:39:33,"['884003', '883954', '883957', '884061', '884008', '884064', '884060']",b,660639
16090,990985,B,2019-11-19 10:30:07,['883955'],b,
16091,990985,G,2019-11-20 10:47:17,"['884124', '884278', '884137', '884127', '883955']",b,660676
16092,990985,H,2019-11-20 20:33:20,"['884124', '884278', '884137', '884127', '883955']",b,660676
16093,990985,J,2019-11-21 08:39:09,"['884124', '884278', '884137', '884127', '883955']",b,660676
16094,990985,K,2019-11-26 12:00:02,"['883956', '883957', '883955', '883954']",b,
16095,990985,K,2019-12-16 12:00:02,"['883956', '883957', '883955', '883954']",b,
16096,990985,K,2020-01-05 12:00:02,"['883956', '883957', '883955', '883954']",b,
16097,990985,F,2020-01-10 14:58:33,"['883956', '883957', '883955', '883954']",b,
16098,990986,A,2019-11-05 21:49:56,['883958'],a,
16099,990986,C,2019-11-06 08:51:27,['883958'],a,
16100,990986,F,2019-11-07 15:32:01,['883958'],a,
16101,990986,B,2019-11-11 08:57:35,['883958'],a,
16102,990986,G,2019-11-12 13:20:55,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",a,660645
16103,990986,H,2019-11-13 14:36:31,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",a,660645
16104,990986,J,2019-11-13 15:43:51,"['883801', '884033', '884035', '883958', '884050', '884032', '883890', '884049']",a,660645
16105,990987,A,2019-11-06 07:17:30,"['883961', '883959', '883962', '883960', '883965', '883963', '883964']",h,
16106,990987,B,2019-11-06 09:59:06,['883961'],h,
16107,990987,C,2019-11-06 10:19:26,"['883961', '883959', '883962', '883960', '883965', '883963', '883964']",h,
16108,990987,B,2019-11-06 10:33:03,['883960'],h,
16109,990987,D,2019-11-06 11:05:43,['883964'],h,
16110,990987,G,2019-11-06 16:17:44,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
16111,990987,B,2019-11-06 18:01:42,['883965'],h,
16112,990987,H,2019-11-07 09:07:43,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
16113,990987,B,2019-11-07 09:27:34,['883963'],h,
16114,990987,J,2019-11-07 14:13:36,"['883961', '883918', '883915', '883960', '883916', '883598', '883917']",h,660624
16115,990987,B,2019-11-08 14:54:03,['883962'],h,
16116,990987,E,2019-11-08 15:31:01,['883964'],h,
16117,990987,G,2019-11-11 12:30:52,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16118,990987,H,2019-11-11 16:01:39,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16119,990987,J,2019-11-12 14:28:11,"['883938', '883962', '883937', '883965', '883963', '883988']",h,660638
16120,990987,B,2019-11-12 15:24:19,['883959'],h,
16121,990987,B,2019-11-13 09:50:57,['883964'],h,
16122,990987,G,2019-11-14 11:57:49,"['883959', '884025', '884160', '883599', '883964']",h,660653
16123,990987,H,2019-11-14 14:21:25,"['883959', '884025', '884160', '883599', '883964']",h,660653
16124,990987,J,2019-11-14 14:52:03,"['883959', '884025', '884160', '883599', '883964']",h,660653
16125,990987,F,2019-11-14 16:49:21,"['883961', '883959', '883962', '883960', '883965', '883963', '883964']",h,
16126,990988,A,2019-11-06 10:03:03,"['883969', '883966', '883971', '883967', '883968', '883973', '883970', '883972']",i,
16127,990988,B,2019-11-06 10:25:24,['883968'],i,
16128,990988,B,2019-11-06 11:31:16,['883969'],i,
16129,990988,D,2019-11-07 09:25:22,['883973'],i,
16130,990988,B,2019-11-07 10:37:52,['883966'],i,
16131,990988,B,2019-11-07 12:12:35,['883967'],i,
16132,990988,C,2019-11-07 16:03:32,"['883969', '883966', '883971', '883967', '883968', '883973', '883970', '883972']",i,
16133,990988,B,2019-11-07 16:14:04,['883972'],i,
16134,990988,B,2019-11-07 17:09:42,['883970'],i,
16135,990988,E,2019-11-08 14:13:08,['883973'],i,
16136,990988,G,2019-11-08 19:46:00,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
16137,990988,H,2019-11-11 11:57:52,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
16138,990988,J,2019-11-11 16:12:41,"['883968', '883972', '883969', '883966', '883967', '883932', '883784', '883931', '883750', '883970']",i,660635
16139,990988,B,2019-11-12 15:39:45,['883971'],i,
16140,990988,G,2019-11-13 17:28:39,"['884139', '884140', '883971', '883879']",i,660650
16141,990988,H,2019-11-14 10:48:03,"['884139', '884140', '883971', '883879']",i,660650
16142,990988,J,2019-11-14 15:24:22,"['884139', '884140', '883971', '883879']",i,660650
16143,990988,F,2019-11-18 16:24:49,"['883969', '883966', '883971', '883967', '883968', '883973', '883970', '883972']",i,
16144,990988,B,2019-11-19 10:31:35,['883973'],i,
16145,990988,G,2019-11-20 14:49:24,"['883973', '884141', '884310', '884156', '884118', '884200']",i,660678
16146,990988,H,2019-11-20 17:16:09,"['883973', '884141', '884310', '884156', '884118', '884200']",i,660678
16147,990988,J,2019-11-21 15:25:51,"['883973', '884141', '884310', '884156', '884118', '884200']",i,660678
16148,990989,A,2019-11-06 11:25:53,"['883977', '883974', '883975', '883976']",m,
16149,990989,C,2019-11-06 11:42:03,"['883977', '883974', '883975', '883976']",m,
16150,990989,B,2019-11-06 11:42:52,['883975'],m,
16151,990989,B,2019-11-06 13:16:40,['883976'],m,
16152,990989,G,2019-11-06 14:44:16,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
16153,990989,H,2019-11-07 11:10:00,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
16154,990989,B,2019-11-07 14:49:16,['883977'],m,
16155,990989,J,2019-11-08 09:16:52,"['883762', '883816', '883928', '883138', '883929', '883975', '883703', '883976']",m,660623
16156,990989,F,2019-11-08 11:59:40,"['883977', '883974', '883975', '883976']",m,
16157,990989,B,2019-11-08 14:58:15,['883974'],m,
16158,990989,G,2019-11-11 19:33:45,"['883977', '883974', '884012', '884013', '884010']",m,660641
16159,990989,H,2019-11-11 21:08:40,"['883977', '883974', '884012', '884013', '884010']",m,660641
16160,990989,J,2019-11-12 12:25:41,"['883977', '883974', '884012', '884013', '884010']",m,660641
16161,990990,A,2019-11-06 13:11:33,"['883981', '883980', '883982', '883979', '883978', '883983']",p,
16162,990990,B,2019-11-06 13:56:11,['883982'],p,
16163,990990,B,2019-11-06 14:44:16,['883978'],p,
16164,990990,C,2019-11-07 08:26:13,"['883981', '883980', '883982', '883979', '883978', '883983']",p,
16165,990990,B,2019-11-07 10:33:46,['883980'],p,
16166,990990,G,2019-11-07 10:34:20,"['883980', '883982', '883826', '883772', '883978', '883856']",p,660626
16167,990990,B,2019-11-07 11:42:46,['883983'],p,
16168,990990,B,2019-11-07 11:56:15,['883981'],p,
16169,990990,H,2019-11-07 12:36:03,"['883980', '883982', '883826', '883772', '883978', '883856']",p,660626
16170,990990,J,2019-11-08 13:45:20,"['883980', '883982', '883826', '883772', '883978', '883856']",p,660626
16171,990990,B,2019-11-08 16:37:12,['883979'],p,
16172,990990,G,2019-11-11 16:29:42,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",p,660640
16173,990990,H,2019-11-12 09:49:13,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",p,660640
16174,990990,J,2019-11-12 11:17:37,"['883981', '884053', '884067', '883642', '884051', '883979', '883983']",p,660640
16175,990990,K,2019-11-27 08:26:13,"['883981', '883980', '883982', '883979', '883978', '883983']",p,
16176,990990,F,2019-11-27 11:28:56,"['883981', '883980', '883982', '883979', '883978', '883983']",p,
16177,990991,A,2019-11-06 14:42:54,"['883987', '883985', '883984', '883986']",c,
