,Case_ID,Activity,Timestamp,Customers,Orders,Packages
32864,884119,H,2019-11-19 11:24:38,i,"['991031', '991036', '991028', '991022', '991039']",660665
32865,884119,J,2019-11-19 22:07:21,i,"['991031', '991036', '991028', '991022', '991039']",660665
32866,884119,K,2019-12-02 14:11:36,i,['991022'],
32867,884119,F,2019-12-04 08:14:12,i,['991022'],
32868,884120,A,2019-11-12 14:38:42,m,['991023'],
32869,884120,B,2019-11-12 15:42:32,m,['991023'],
32870,884120,G,2019-11-15 09:54:15,m,['991023'],660657
32871,884120,H,2019-11-15 16:42:41,m,['991023'],660657
32872,884120,C,2019-11-15 18:03:03,m,['991023'],
32873,884120,J,2019-11-18 09:21:57,m,['991023'],660657
32874,884120,F,2019-11-27 16:13:12,m,['991023'],
32875,884121,A,2019-11-12 14:38:42,m,['991023'],
32876,884121,B,2019-11-13 12:35:42,m,['991023'],
32877,884121,G,2019-11-15 09:54:15,m,['991023'],660657
32878,884121,H,2019-11-15 16:42:41,m,['991023'],660657
32879,884121,C,2019-11-15 18:03:03,m,['991023'],
32880,884121,J,2019-11-18 09:21:57,m,['991023'],660657
32881,884121,F,2019-11-27 16:13:12,m,['991023'],
32882,884122,A,2019-11-12 16:37:11,b,['991024'],
32883,884122,C,2019-11-13 10:15:33,b,['991024'],
32884,884122,D,2019-11-13 14:01:05,b,['991024'],
32885,884122,E,2019-11-13 15:10:25,b,['991024'],
32886,884122,K,2019-12-03 10:15:33,b,['991024'],
32887,884122,B,2019-12-03 15:27:30,b,['991024'],
32888,884122,G,2019-12-04 16:56:00,b,"['991024', '991127', '991128']",660740
32889,884122,H,2019-12-04 17:57:35,b,"['991024', '991127', '991128']",660740
32890,884122,J,2019-12-05 11:04:51,b,"['991024', '991127', '991128']",660740
32891,884122,F,2019-12-09 13:42:49,b,['991024'],
32892,884123,A,2019-11-12 16:37:11,b,['991024'],
32893,884123,B,2019-11-12 19:09:07,b,['991024'],
32894,884123,C,2019-11-13 10:15:33,b,['991024'],
32895,884123,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
32896,884123,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
32897,884123,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
32898,884123,K,2019-12-03 10:15:33,b,['991024'],
32899,884123,F,2019-12-09 13:42:49,b,['991024'],
32900,884124,A,2019-11-12 16:37:11,b,['991024'],
32901,884124,C,2019-11-13 10:15:33,b,['991024'],
32902,884124,B,2019-11-18 10:06:05,b,['991024'],
32903,884124,G,2019-11-20 10:47:17,b,"['991024', '990985', '991059', '991026']",660676
32904,884124,H,2019-11-20 20:33:20,b,"['991024', '990985', '991059', '991026']",660676
32905,884124,J,2019-11-21 08:39:09,b,"['991024', '990985', '991059', '991026']",660676
32906,884124,K,2019-12-03 10:15:33,b,['991024'],
32907,884124,F,2019-12-09 13:42:49,b,['991024'],
32908,884125,A,2019-11-12 16:37:11,b,['991024'],
32909,884125,C,2019-11-13 10:15:33,b,['991024'],
32910,884125,D,2019-11-18 10:32:58,b,['991024'],
32911,884125,E,2019-11-19 09:22:48,b,['991024'],
32912,884125,B,2019-11-28 10:59:55,b,['991024'],
32913,884125,G,2019-12-02 12:16:12,b,"['991024', '991127', '991128']",660726
32914,884125,H,2019-12-02 15:43:35,b,"['991024', '991127', '991128']",660726
32915,884125,K,2019-12-03 10:15:33,b,['991024'],
32916,884125,J,2019-12-03 11:42:41,b,"['991024', '991127', '991128']",660726
32917,884125,F,2019-12-09 13:42:49,b,['991024'],
32918,884126,A,2019-11-12 16:37:11,b,['991024'],
32919,884126,B,2019-11-13 09:13:52,b,['991024'],
32920,884126,C,2019-11-13 10:15:33,b,['991024'],
32921,884126,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
32922,884126,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
32923,884126,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
32924,884126,K,2019-12-03 10:15:33,b,['991024'],
32925,884126,F,2019-12-09 13:42:49,b,['991024'],
32926,884127,A,2019-11-12 16:37:11,b,['991024'],
32927,884127,C,2019-11-13 10:15:33,b,['991024'],
32928,884127,B,2019-11-19 09:56:45,b,['991024'],
32929,884127,G,2019-11-20 10:47:17,b,"['991024', '990985', '991059', '991026']",660676
32930,884127,H,2019-11-20 20:33:20,b,"['991024', '990985', '991059', '991026']",660676
32931,884127,J,2019-11-21 08:39:09,b,"['991024', '990985', '991059', '991026']",660676
32932,884127,K,2019-12-03 10:15:33,b,['991024'],
32933,884127,F,2019-12-09 13:42:49,b,['991024'],
32934,884128,A,2019-11-12 18:34:09,d,['991025'],
32935,884128,B,2019-11-13 09:31:02,d,['991025'],
32936,884128,C,2019-11-13 13:41:39,d,['991025'],
32937,884128,G,2019-11-14 13:31:27,d,"['991025', '990955']",660654
32938,884128,H,2019-11-14 13:44:41,d,"['991025', '990955']",660654
32939,884128,I,2019-11-14 20:19:25,d,"['991025', '990955']",660654
32940,884128,J,2019-11-15 14:46:14,d,"['991025', '990955']",660654
32941,884128,F,2019-11-20 11:38:54,d,['991025'],
32942,884129,A,2019-11-12 18:34:09,d,['991025'],
32943,884129,D,2019-11-13 09:34:43,d,['991025'],
32944,884129,C,2019-11-13 13:41:39,d,['991025'],
32945,884129,E,2019-11-14 16:51:05,d,['991025'],
32946,884129,F,2019-11-20 11:38:54,d,['991025'],
32947,884129,B,2019-11-26 11:31:54,d,['991025'],
32948,884129,G,2019-11-28 16:27:55,d,"['991025', '991105', '991110']",660714
32949,884129,H,2019-11-29 09:53:15,d,"['991025', '991105', '991110']",660714
32950,884129,J,2019-12-02 13:48:30,d,"['991025', '991105', '991110']",660714
32951,884130,A,2019-11-12 18:34:09,d,['991025'],
32952,884130,C,2019-11-13 13:41:39,d,['991025'],
32953,884130,B,2019-11-15 14:01:24,d,['991025'],
32954,884130,G,2019-11-19 16:38:13,d,"['991025', '991042']",660671
32955,884130,H,2019-11-19 17:52:38,d,"['991025', '991042']",660671
32956,884130,F,2019-11-20 11:38:54,d,['991025'],
32957,884130,J,2019-11-20 16:49:41,d,"['991025', '991042']",660671
32958,884131,A,2019-11-12 18:34:09,d,['991025'],
32959,884131,C,2019-11-13 13:41:39,d,['991025'],
32960,884131,B,2019-11-14 11:57:49,d,['991025'],
32961,884131,G,2019-11-14 13:31:27,d,"['991025', '990955']",660654
32962,884131,H,2019-11-14 13:44:41,d,"['991025', '990955']",660654
32963,884131,I,2019-11-14 20:19:25,d,"['991025', '990955']",660654
32964,884131,J,2019-11-15 14:46:14,d,"['991025', '990955']",660654
32965,884131,F,2019-11-20 11:38:54,d,['991025'],
32966,884132,A,2019-11-12 18:34:09,d,['991025'],
32967,884132,C,2019-11-13 13:41:39,d,['991025'],
32968,884132,D,2019-11-14 10:40:23,d,['991025'],
32969,884132,E,2019-11-15 20:53:38,d,['991025'],
32970,884132,F,2019-11-20 11:38:54,d,['991025'],
32971,884132,B,2019-12-13 17:17:50,d,['991025'],
32972,884132,G,2019-12-17 14:30:08,d,"['991025', '991200', '991206', '991162']",660786
32973,884132,H,2019-12-18 12:46:21,d,"['991025', '991200', '991206', '991162']",660786
32974,884132,J,2019-12-18 14:53:04,d,"['991025', '991200', '991206', '991162']",660786
32975,884133,A,2019-11-12 18:34:09,d,['991025'],
32976,884133,C,2019-11-13 13:41:39,d,['991025'],
32977,884133,B,2019-11-13 21:22:39,d,['991025'],
32978,884133,G,2019-11-14 13:31:27,d,"['991025', '990955']",660654
32979,884133,H,2019-11-14 13:44:41,d,"['991025', '990955']",660654
32980,884133,I,2019-11-14 20:19:25,d,"['991025', '990955']",660654
32981,884133,J,2019-11-15 14:46:14,d,"['991025', '990955']",660654
32982,884133,F,2019-11-20 11:38:54,d,['991025'],
32983,884134,A,2019-11-12 21:22:02,b,['991026'],
32984,884134,C,2019-11-13 18:27:22,b,['991026'],
32985,884134,F,2019-11-14 15:11:24,b,['991026'],
32986,884134,B,2019-11-15 10:04:02,b,['991026'],
32987,884134,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
32988,884134,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
32989,884134,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
32990,884135,A,2019-11-12 21:22:02,b,['991026'],
32991,884135,C,2019-11-13 18:27:22,b,['991026'],
32992,884135,B,2019-11-14 10:56:03,b,['991026'],
32993,884135,F,2019-11-14 15:11:24,b,['991026'],
32994,884135,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
32995,884135,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
32996,884135,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
32997,884136,A,2019-11-12 21:22:02,b,['991026'],
32998,884136,C,2019-11-13 18:27:22,b,['991026'],
32999,884136,B,2019-11-14 14:07:18,b,['991026'],
33000,884136,F,2019-11-14 15:11:24,b,['991026'],
33001,884136,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
33002,884136,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
33003,884136,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
33004,884137,A,2019-11-12 21:22:02,b,['991026'],
33005,884137,C,2019-11-13 18:27:22,b,['991026'],
33006,884137,F,2019-11-14 15:11:24,b,['991026'],
33007,884137,B,2019-11-18 11:36:24,b,['991026'],
33008,884137,G,2019-11-20 10:47:17,b,"['991024', '990985', '991059', '991026']",660676
33009,884137,H,2019-11-20 20:33:20,b,"['991024', '990985', '991059', '991026']",660676
33010,884137,J,2019-11-21 08:39:09,b,"['991024', '990985', '991059', '991026']",660676
33011,884138,A,2019-11-12 21:22:02,b,['991026'],
33012,884138,B,2019-11-13 16:55:17,b,['991026'],
33013,884138,C,2019-11-13 18:27:22,b,['991026'],
33014,884138,F,2019-11-14 15:11:24,b,['991026'],
33015,884138,G,2019-11-15 11:19:52,b,"['991024', '990996', '991026', '991010']",660660
33016,884138,H,2019-11-15 14:31:16,b,"['991024', '990996', '991026', '991010']",660660
33017,884138,J,2019-11-15 16:01:39,b,"['991024', '990996', '991026', '991010']",660660
33018,884139,A,2019-11-13 04:30:06,i,['991027'],
33019,884139,C,2019-11-13 10:10:35,i,['991027'],
33020,884139,B,2019-11-13 14:04:10,i,['991027'],
33021,884139,F,2019-11-13 14:42:16,i,['991027'],
33022,884139,G,2019-11-13 17:28:39,i,"['991027', '990965', '990988']",660650
33023,884139,H,2019-11-14 10:48:03,i,"['991027', '990965', '990988']",660650
33024,884139,J,2019-11-14 15:24:22,i,"['991027', '990965', '990988']",660650
33025,884140,A,2019-11-13 04:30:06,i,['991027'],
33026,884140,C,2019-11-13 10:10:35,i,['991027'],
33027,884140,B,2019-11-13 10:47:18,i,['991027'],
33028,884140,F,2019-11-13 14:42:16,i,['991027'],
33029,884140,G,2019-11-13 17:28:39,i,"['991027', '990965', '990988']",660650
33030,884140,H,2019-11-14 10:48:03,i,"['991027', '990965', '990988']",660650
33031,884140,J,2019-11-14 15:24:22,i,"['991027', '990965', '990988']",660650
33032,884141,A,2019-11-13 04:30:06,i,['991027'],
33033,884141,C,2019-11-13 10:10:35,i,['991027'],
33034,884141,F,2019-11-13 14:42:16,i,['991027'],
33035,884141,B,2019-11-19 11:56:09,i,['991027'],
33036,884141,G,2019-11-20 14:49:24,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33037,884141,H,2019-11-20 17:16:09,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33038,884141,J,2019-11-21 15:25:51,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33039,884142,A,2019-11-13 09:58:54,i,['991028'],
33040,884142,C,2019-11-13 11:50:36,i,['991028'],
33041,884142,B,2019-11-14 11:03:33,i,['991028'],
33042,884142,F,2019-11-14 16:35:00,i,['991028'],
33043,884142,G,2019-11-18 11:22:37,i,"['991031', '991036', '991028', '991022', '991039']",660665
33044,884142,H,2019-11-19 11:24:38,i,"['991031', '991036', '991028', '991022', '991039']",660665
33045,884142,J,2019-11-19 22:07:21,i,"['991031', '991036', '991028', '991022', '991039']",660665
33046,884143,A,2019-11-13 09:58:54,i,['991028'],
33047,884143,C,2019-11-13 11:50:36,i,['991028'],
33048,884143,B,2019-11-14 10:25:10,i,['991028'],
33049,884143,F,2019-11-14 16:35:00,i,['991028'],
33050,884143,G,2019-11-18 11:22:37,i,"['991031', '991036', '991028', '991022', '991039']",660665
33051,884143,H,2019-11-19 11:24:38,i,"['991031', '991036', '991028', '991022', '991039']",660665
33052,884143,J,2019-11-19 22:07:21,i,"['991031', '991036', '991028', '991022', '991039']",660665
33053,884144,A,2019-11-13 09:58:54,i,['991028'],
33054,884144,C,2019-11-13 11:50:36,i,['991028'],
33055,884144,F,2019-11-14 16:35:00,i,['991028'],
33056,884144,B,2019-11-15 19:34:02,i,['991028'],
33057,884144,G,2019-11-18 11:22:37,i,"['991031', '991036', '991028', '991022', '991039']",660665
33058,884144,H,2019-11-19 11:24:38,i,"['991031', '991036', '991028', '991022', '991039']",660665
33059,884144,J,2019-11-19 22:07:21,i,"['991031', '991036', '991028', '991022', '991039']",660665
33060,884145,A,2019-11-13 09:58:54,i,['991028'],
33061,884145,C,2019-11-13 11:50:36,i,['991028'],
33062,884145,D,2019-11-13 16:45:27,i,['991028'],
33063,884145,E,2019-11-13 17:54:38,i,['991028'],
33064,884145,F,2019-11-14 16:35:00,i,['991028'],
33065,884145,B,2019-11-21 12:12:02,i,['991028'],
33066,884145,G,2019-11-22 15:51:48,i,"['991068', '991028']",660691
33067,884145,H,2019-11-22 18:50:56,i,"['991068', '991028']",660691
33068,884145,J,2019-11-25 16:01:47,i,"['991068', '991028']",660691
33069,884146,A,2019-11-13 12:17:36,p,['991029'],
33070,884146,B,2019-11-13 15:10:00,p,['991029'],
33071,884146,G,2019-11-14 10:28:10,p,"['991008', '991029', '991011']",660652
33072,884146,C,2019-11-14 14:20:08,p,['991029'],
33073,884146,H,2019-11-15 09:20:43,p,"['991008', '991029', '991011']",660652
33074,884146,J,2019-11-15 10:21:42,p,"['991008', '991029', '991011']",660652
33075,884146,F,2019-11-19 19:04:11,p,['991029'],
33076,884147,A,2019-11-13 12:17:36,p,['991029'],
33077,884147,C,2019-11-14 14:20:08,p,['991029'],
33078,884147,B,2019-11-19 14:33:11,p,['991029'],
33079,884147,F,2019-11-19 19:04:11,p,['991029'],
33080,884147,G,2019-11-21 14:45:44,p,"['991073', '991050', '991029', '991011']",660683
33081,884147,H,2019-11-21 17:34:13,p,"['991073', '991050', '991029', '991011']",660683
33082,884147,J,2019-11-25 09:14:23,p,"['991073', '991050', '991029', '991011']",660683
33083,884148,A,2019-11-13 12:17:36,p,['991029'],
33084,884148,B,2019-11-13 17:28:39,p,['991029'],
33085,884148,G,2019-11-14 10:28:10,p,"['991008', '991029', '991011']",660652
33086,884148,C,2019-11-14 14:20:08,p,['991029'],
33087,884148,H,2019-11-15 09:20:43,p,"['991008', '991029', '991011']",660652
33088,884148,J,2019-11-15 10:21:42,p,"['991008', '991029', '991011']",660652
33089,884148,F,2019-11-19 19:04:11,p,['991029'],
33090,884149,A,2019-11-13 12:17:36,p,['991029'],
33091,884149,B,2019-11-14 10:13:50,p,['991029'],
33092,884149,G,2019-11-14 10:28:10,p,"['991008', '991029', '991011']",660652
33093,884149,C,2019-11-14 14:20:08,p,['991029'],
33094,884149,H,2019-11-15 09:20:43,p,"['991008', '991029', '991011']",660652
33095,884149,J,2019-11-15 10:21:42,p,"['991008', '991029', '991011']",660652
33096,884149,F,2019-11-19 19:04:11,p,['991029'],
33097,884150,A,2019-11-13 12:17:36,p,['991029'],
33098,884150,C,2019-11-14 14:20:08,p,['991029'],
33099,884150,B,2019-11-14 15:44:05,p,['991029'],
33100,884150,G,2019-11-19 10:23:38,p,"['990962', '991050', '991029']",660667
33101,884150,H,2019-11-19 15:48:01,p,"['990962', '991050', '991029']",660667
33102,884150,J,2019-11-19 18:24:51,p,"['990962', '991050', '991029']",660667
33103,884150,F,2019-11-19 19:04:11,p,['991029'],
33104,884151,A,2019-11-13 12:17:36,p,['991029'],
33105,884151,B,2019-11-14 12:01:30,p,['991029'],
33106,884151,C,2019-11-14 14:20:08,p,['991029'],
33107,884151,G,2019-11-19 10:23:38,p,"['990962', '991050', '991029']",660667
33108,884151,H,2019-11-19 15:48:01,p,"['990962', '991050', '991029']",660667
33109,884151,J,2019-11-19 18:24:51,p,"['990962', '991050', '991029']",660667
33110,884151,F,2019-11-19 19:04:11,p,['991029'],
33111,884152,A,2019-11-13 13:54:59,n,['991030'],
33112,884152,C,2019-11-13 16:34:58,n,['991030'],
33113,884152,B,2019-11-14 10:32:14,n,['991030'],
33114,884152,F,2019-11-14 20:22:06,n,['991030'],
33115,884152,G,2019-11-15 17:20:49,n,"['991030', '991038', '991005']",660662
33116,884152,H,2019-11-18 11:03:30,n,"['991030', '991038', '991005']",660662
33117,884152,J,2019-11-18 13:12:08,n,"['991030', '991038', '991005']",660662
33118,884153,A,2019-11-13 13:54:59,n,['991030'],
33119,884153,C,2019-11-13 16:34:58,n,['991030'],
33120,884153,F,2019-11-14 20:22:06,n,['991030'],
33121,884153,B,2019-11-21 13:22:21,n,['991030'],
33122,884153,G,2019-11-22 11:31:52,n,"['991057', '991078', '991005', '991030']",660689
33123,884153,H,2019-11-22 12:58:38,n,"['991057', '991078', '991005', '991030']",660689
33124,884153,J,2019-11-25 17:24:15,n,"['991057', '991078', '991005', '991030']",660689
33125,884154,A,2019-11-13 13:54:59,n,['991030'],
33126,884154,C,2019-11-13 16:34:58,n,['991030'],
33127,884154,D,2019-11-14 12:25:07,n,['991030'],
33128,884154,E,2019-11-14 17:46:52,n,['991030'],
33129,884154,F,2019-11-14 20:22:06,n,['991030'],
33130,884154,B,2019-11-19 18:32:56,n,['991030'],
33131,884154,G,2019-11-20 12:44:20,n,"['991030', '991038', '991057']",660677
33132,884154,H,2019-11-20 14:24:24,n,"['991030', '991038', '991057']",660677
33133,884154,J,2019-11-20 14:35:13,n,"['991030', '991038', '991057']",660677
33134,884155,A,2019-11-13 16:09:45,i,['991031'],
33135,884155,B,2019-11-14 09:28:17,i,['991031'],
33136,884155,C,2019-11-14 11:59:10,i,['991031'],
33137,884155,G,2019-11-18 11:22:37,i,"['991031', '991036', '991028', '991022', '991039']",660665
33138,884155,H,2019-11-19 11:24:38,i,"['991031', '991036', '991028', '991022', '991039']",660665
33139,884155,J,2019-11-19 22:07:21,i,"['991031', '991036', '991028', '991022', '991039']",660665
33140,884155,K,2019-12-04 11:59:10,i,['991031'],
33141,884155,K,2019-12-24 11:59:10,i,['991031'],
33142,884155,F,2020-01-07 12:19:53,i,['991031'],
33143,884156,A,2019-11-13 16:09:45,i,['991031'],
33144,884156,C,2019-11-14 11:59:10,i,['991031'],
33145,884156,B,2019-11-18 16:38:19,i,['991031'],
33146,884156,G,2019-11-20 14:49:24,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33147,884156,H,2019-11-20 17:16:09,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33148,884156,J,2019-11-21 15:25:51,i,"['990988', '991068', '991031', '991027', '991022', '991039']",660678
33149,884156,K,2019-12-04 11:59:10,i,['991031'],
33150,884156,K,2019-12-24 11:59:10,i,['991031'],
33151,884156,F,2020-01-07 12:19:53,i,['991031'],
33152,884157,A,2019-11-13 17:39:18,h,['991032'],
33153,884157,C,2019-11-13 17:52:52,h,['991032'],
33154,884157,D,2019-11-14 09:48:17,h,['991032'],
33155,884157,E,2019-11-14 11:09:29,h,['991032'],
33156,884157,F,2019-11-14 15:34:45,h,['991032'],
33157,884157,B,2019-11-25 18:08:02,h,['991032'],
33158,884157,G,2019-11-27 09:37:44,h,"['991083', '991098', '991095', '991032']",660706
33159,884157,H,2019-11-27 11:33:47,h,"['991083', '991098', '991095', '991032']",660706
33160,884157,I,2019-11-27 14:37:33,h,"['991083', '991098', '991095', '991032']",660706
33161,884157,I,2019-11-28 10:03:05,h,"['991083', '991098', '991095', '991032']",660706
33162,884157,J,2019-11-28 12:23:07,h,"['991083', '991098', '991095', '991032']",660706
33163,884158,A,2019-11-13 17:39:18,h,['991032'],
33164,884158,C,2019-11-13 17:52:52,h,['991032'],
33165,884158,F,2019-11-14 15:34:45,h,['991032'],
33166,884158,B,2019-11-15 09:54:15,h,['991032'],
33167,884158,G,2019-11-19 11:02:23,h,"['990992', '990928', '991032', '991043']",660668
33168,884158,H,2019-11-20 08:36:42,h,"['990992', '990928', '991032', '991043']",660668
33169,884158,J,2019-11-20 15:14:57,h,"['990992', '990928', '991032', '991043']",660668
33170,884159,A,2019-11-13 17:39:18,h,['991032'],
33171,884159,C,2019-11-13 17:52:52,h,['991032'],
33172,884159,F,2019-11-14 15:34:45,h,['991032'],
33173,884159,B,2019-11-18 13:32:25,h,['991032'],
33174,884159,G,2019-11-19 11:02:23,h,"['990992', '990928', '991032', '991043']",660668
33175,884159,H,2019-11-20 08:36:42,h,"['990992', '990928', '991032', '991043']",660668
33176,884159,J,2019-11-20 15:14:57,h,"['990992', '990928', '991032', '991043']",660668
33177,884160,A,2019-11-13 17:39:18,h,['991032'],
33178,884160,C,2019-11-13 17:52:52,h,['991032'],
33179,884160,B,2019-11-13 19:26:18,h,['991032'],
33180,884160,G,2019-11-14 11:57:49,h,"['991032', '991002', '990895', '990987']",660653
33181,884160,H,2019-11-14 14:21:25,h,"['991032', '991002', '990895', '990987']",660653
33182,884160,J,2019-11-14 14:52:03,h,"['991032', '991002', '990895', '990987']",660653
33183,884160,F,2019-11-14 15:34:45,h,['991032'],
33184,884161,A,2019-11-13 17:39:18,h,['991032'],
33185,884161,C,2019-11-13 17:52:52,h,['991032'],
33186,884161,B,2019-11-14 14:17:37,h,['991032'],
33187,884161,F,2019-11-14 15:34:45,h,['991032'],
33188,884161,G,2019-11-19 11:02:23,h,"['990992', '990928', '991032', '991043']",660668
33189,884161,H,2019-11-20 08:36:42,h,"['990992', '990928', '991032', '991043']",660668
33190,884161,J,2019-11-20 15:14:57,h,"['990992', '990928', '991032', '991043']",660668
33191,884162,A,2019-11-13 17:39:18,h,['991032'],
33192,884162,C,2019-11-13 17:52:52,h,['991032'],
33193,884162,B,2019-11-14 14:39:37,h,['991032'],
33194,884162,F,2019-11-14 15:34:45,h,['991032'],
33195,884162,G,2019-11-19 11:02:23,h,"['990992', '990928', '991032', '991043']",660668
33196,884162,H,2019-11-20 08:36:42,h,"['990992', '990928', '991032', '991043']",660668
33197,884162,J,2019-11-20 15:14:57,h,"['990992', '990928', '991032', '991043']",660668
33198,884163,A,2019-11-13 19:38:23,f,['991033'],
33199,884163,C,2019-11-14 09:36:56,f,['991033'],
33200,884163,F,2019-11-14 11:08:42,f,['991033'],
33201,884163,B,2019-11-19 15:36:00,f,['991033'],
33202,884163,G,2019-11-20 16:49:35,f,"['990869', '991053', '990945', '991033']",660680
33203,884163,H,2019-11-21 14:27:08,f,"['990869', '991053', '990945', '991033']",660680
33204,884163,J,2019-11-21 16:08:16,f,"['990869', '991053', '990945', '991033']",660680
33205,884164,A,2019-11-13 19:38:23,f,['991033'],
33206,884164,C,2019-11-14 09:36:56,f,['991033'],
33207,884164,F,2019-11-14 11:08:42,f,['991033'],
33208,884164,B,2019-11-15 09:15:52,f,['991033'],
33209,884164,G,2019-11-18 16:45:11,f,"['991034', '990982', '991013', '991053', '991033']",660666
33210,884164,H,2019-11-18 16:46:36,f,"['991034', '990982', '991013', '991053', '991033']",660666
33211,884164,J,2019-11-19 16:43:10,f,"['991034', '990982', '991013', '991053', '991033']",660666
33212,884165,A,2019-11-13 19:38:23,f,['991033'],
33213,884165,C,2019-11-14 09:36:56,f,['991033'],
33214,884165,F,2019-11-14 11:08:42,f,['991033'],
33215,884165,B,2019-11-18 17:14:55,f,['991033'],
33216,884165,G,2019-11-20 16:49:35,f,"['990869', '991053', '990945', '991033']",660680
33217,884165,H,2019-11-21 14:27:08,f,"['990869', '991053', '990945', '991033']",660680
33218,884165,J,2019-11-21 16:08:16,f,"['990869', '991053', '990945', '991033']",660680
33219,884166,A,2019-11-13 19:38:23,f,['991033'],
33220,884166,C,2019-11-14 09:36:56,f,['991033'],
33221,884166,F,2019-11-14 11:08:42,f,['991033'],
33222,884166,D,2019-11-15 10:49:55,f,['991033'],
33223,884166,E,2019-11-19 10:04:25,f,['991033'],
33224,884166,B,2019-11-19 12:06:56,f,['991033'],
33225,884166,G,2019-11-20 16:49:35,f,"['990869', '991053', '990945', '991033']",660680
33226,884166,H,2019-11-21 14:27:08,f,"['990869', '991053', '990945', '991033']",660680
33227,884166,J,2019-11-21 16:08:16,f,"['990869', '991053', '990945', '991033']",660680
33228,884167,A,2019-11-13 19:38:23,f,['991033'],
33229,884167,C,2019-11-14 09:36:56,f,['991033'],
33230,884167,F,2019-11-14 11:08:42,f,['991033'],
33231,884167,D,2019-11-19 14:35:25,f,['991033'],
33232,884167,E,2019-11-20 09:02:11,f,['991033'],
33233,884167,B,2019-11-27 16:04:30,f,['991033'],
33234,884167,G,2019-11-28 15:45:42,f,"['991101', '991014', '991033']",660713
33235,884167,H,2019-11-28 19:17:43,f,"['991101', '991014', '991033']",660713
33236,884167,J,2019-11-29 09:19:55,f,"['991101', '991014', '991033']",660713
33237,884168,A,2019-11-13 19:38:23,f,['991033'],
33238,884168,C,2019-11-14 09:36:56,f,['991033'],
33239,884168,F,2019-11-14 11:08:42,f,['991033'],
33240,884168,B,2019-11-14 14:47:09,f,['991033'],
33241,884168,G,2019-11-18 16:45:11,f,"['991034', '990982', '991013', '991053', '991033']",660666
33242,884168,H,2019-11-18 16:46:36,f,"['991034', '990982', '991013', '991053', '991033']",660666
33243,884168,J,2019-11-19 16:43:10,f,"['991034', '990982', '991013', '991053', '991033']",660666
33244,884169,A,2019-11-13 19:38:23,f,['991033'],
33245,884169,C,2019-11-14 09:36:56,f,['991033'],
33246,884169,F,2019-11-14 11:08:42,f,['991033'],
33247,884169,B,2019-11-14 11:09:33,f,['991033'],
33248,884169,G,2019-11-18 16:45:11,f,"['991034', '990982', '991013', '991053', '991033']",660666
33249,884169,H,2019-11-18 16:46:36,f,"['991034', '990982', '991013', '991053', '991033']",660666
33250,884169,J,2019-11-19 16:43:10,f,"['991034', '990982', '991013', '991053', '991033']",660666
33251,884170,A,2019-11-13 22:56:21,f,['991034'],
33252,884170,C,2019-11-14 12:56:18,f,['991034'],
33253,884170,D,2019-11-14 15:20:47,f,['991034'],
33254,884170,E,2019-11-14 16:47:34,f,['991034'],
33255,884170,B,2019-11-14 18:31:20,f,['991034'],
33256,884170,F,2019-11-15 09:53:11,f,['991034'],
33257,884170,G,2019-11-18 16:45:11,f,"['991034', '990982', '991013', '991053', '991033']",660666
33258,884170,H,2019-11-18 16:46:36,f,"['991034', '990982', '991013', '991053', '991033']",660666
33259,884170,J,2019-11-19 16:43:10,f,"['991034', '990982', '991013', '991053', '991033']",660666
33260,884171,A,2019-11-13 22:56:21,f,['991034'],
33261,884171,C,2019-11-14 12:56:18,f,['991034'],
33262,884171,F,2019-11-15 09:53:11,f,['991034'],
33263,884171,B,2019-11-15 19:02:23,f,['991034'],
33264,884171,G,2019-11-18 16:45:11,f,"['991034', '990982', '991013', '991053', '991033']",660666
33265,884171,H,2019-11-18 16:46:36,f,"['991034', '990982', '991013', '991053', '991033']",660666
33266,884171,J,2019-11-19 16:43:10,f,"['991034', '990982', '991013', '991053', '991033']",660666
33267,884172,A,2019-11-13 22:56:21,f,['991034'],
